run,scenario_id,boundary_id,direction,flip_type,mechanism,safety_sensitive,opening_query,hidden_fact,expected_initial_label,expected_final_label,initial_labels,initial_category_present,initial_exact_present,plausible_initial_present,follow_up_question_count,follow_up_questions,question_matched,matched_question,final_labels,final_category_present,final_exact_present,expected_final_category_present_initially,expected_final_exact_present_initially,expected_final_category_added,expected_final_exact_added,expected_final_exact_lost,provider_error,latency_ms
variability_c2_20260719T084831Z,v2_reputation_harm_type_42,reputation_harm_type,AtoB,routing_disambiguation,M4_competing_framings_of_one_dispute,false,My ex-employee's spouse runs a mommy blog that has been shredding my daycare by name for months.,"The posts recite details straight from our personnel files — my ex-employee is feeding confidential records in violation of her separation agreement, and enforcing that agreement is the lever.",General Litigation > Libel/Slander/Defamation,Labor & Employment > General - Employer,General Litigation > Libel/Slander/Defamation || General Litigation > Online Harrassment/Doxing/Bullying,True,True,True,3,"Has anyone involved in this family or relationship situation done any of the following? || Did your employer fire, discipline, threaten, reduce your hours, or otherwise act against you after you reported illegal, unsafe, fraudulent, or dishonest conduct? || What is the biggest problem with the blog posts?",True,What is the biggest problem with the blog posts?,,,,False,False,False,False,False,,47907
variability_c2_20260719T084831Z,v2_reputation_harm_type_62,reputation_harm_type,AtoB,routing_disambiguation,M4_competing_framings_of_one_dispute,false,My landlord posted my photo in the lobby labeled 'DO NOT RENT — PROBLEM TENANT.',"The poster went up the day after I won my repair case against him — it's textbook retaliation under the tenant statutes, with penalties, and I still live here.",General Litigation > Libel/Slander/Defamation,Real Property > Tenant (Residential),General Litigation > Libel/Slander/Defamation || Real Property > Tenant (Residential) || Real Property > Landlord Residential,True,True,True,3,"Is this in the building where you rent a place to live, or is it a business space? || Is what they wrote about you untrue? || Did your landlord post your photo and label you a 'problem tenant' because of something related to your tenancy, or for another reason?",True,"Did your landlord post your photo and label you a 'problem tenant' because of something related to your tenancy, or for another reason?",,,,True,True,False,False,False,,31075
variability_c2_20260719T084831Z,v2_small_claims_vs_construction_05,small_claims_vs_construction,AtoB,routing_disambiguation,M2_specific_vs_general_fallback,false,Handyman charged us for materials he never bought and did work so badly we had to hire someone else.,"The redo involved structural framing and cost $22,000; the CCB told us to get a construction attorney.",Consumer Law > Small Claims Advice,Real Property > Construction/Contractors,Real Property > Construction/Contractors || General Litigation > General Torts/Privacy || Consumer Law > Small Claims Advice,True,True,True,3,"About how much money is in dispute (including bad work and materials you paid for)? || Did you have a written contract with the handyman? || Did the handyman do any work at all, or did he just take your money?",True,About how much money is in dispute (including bad work and materials you paid for)?,Real Property > Construction/Contractors || General Litigation > General Torts/Privacy || Business and Corporate > Construction,True,True,True,True,False,False,False,,30059
variability_c2_20260719T084831Z,v2_small_claims_vs_construction_11,small_claims_vs_construction,BtoA,routing_disambiguation,M2_specific_vs_general_fallback,false,I need a construction attorney to go after the contractor who did our siding wrong.,"The repair is only $2,300, so every lawyer says it's really a small claims case I should file myself.",Real Property > Construction/Contractors,Consumer Law > Small Claims Advice,Real Property > Construction/Contractors || Business and Corporate > Construction || General Litigation > General Litigation,True,True,True,0,,False,,,,,False,False,False,False,False,,15764
variability_c2_20260719T084831Z,v2_small_claims_vs_construction_15,small_claims_vs_construction,BtoA,routing_disambiguation,M2_specific_vs_general_fallback,false,I want to sue my contractor. He installed the wrong windows and won't make it right.,"The price difference on the two windows is $2,100 and I'd rather file in small claims than pay attorney fees.",Real Property > Construction/Contractors,Consumer Law > Small Claims Advice,Real Property > Construction/Contractors || General Litigation > General Torts/Privacy,True,True,True,2,"Was this work done on your home, a rental you own, or a business property? || Do you have anything in writing that shows what windows you and the contractor agreed on (like a contract, quote, invoice, texts, or emails)?",False,,,,,False,False,False,False,False,,24749
variability_c2_20260719T084831Z,v2_small_claims_vs_construction_18,small_claims_vs_construction,BtoA,routing_disambiguation,M2_specific_vs_general_fallback,false,A moving company damaged our furniture and won't honor their own claims process. I want to escalate.,"The damaged items total about $2,800 and I've decided to take them to small claims myself if someone explains the steps.",Consumer Law > General,Consumer Law > Small Claims Advice,Consumer Law > General || General Litigation > General Torts/Privacy || General Litigation > Property Damage,True,True,True,3,"Was your move within the same state, or did it cross state lines? || About how much money is the damage worth (for the furniture and anything else they broke)? || Did the moving company damage anything besides furniture?",True,About how much money is the damage worth (for the furniture and anything else they broke)?,Consumer Law > General || General Litigation > Property Damage || Consumer Law > Automobiles/RV's/Mobile Homes,True,False,True,False,False,False,False,,27825
variability_c2_20260719T084831Z,v2_small_claims_vs_construction_21,small_claims_vs_construction,AtoB,routing_disambiguation,M2_specific_vs_general_fallback,false,The company that waterproofed our basement did it so badly we now have standing water every rain.,"Mold remediation plus redoing the system is bid at $37,000, and the CCB complaint window closes soon.",Consumer Law > Small Claims Advice,Real Property > Construction/Contractors,Real Property > Construction/Contractors || Consumer Law > General || General Litigation > General Torts/Privacy,True,False,True,3,What is your problem mostly about? || Did you and the waterproofing company have a written contract or signed agreement for the work? || Did you pay the waterproofing company for the work?,True,What is your problem mostly about?,Real Property > Construction/Contractors || General Litigation > General Torts/Privacy || Real Property > Litigation,True,True,True,True,False,False,False,,33790
variability_c2_20260719T084831Z,v2_small_claims_vs_construction_44,small_claims_vs_construction,AtoB,routing_disambiguation,M2_specific_vs_general_fallback,false,We hired a 'friend of a friend' to finish our basement and he vanished mid-job with our money.,"The DA is prosecuting him — he did this to nine families, and we've been contacted as victims in the fraud case; I need to understand restitution before any civil filing.",Consumer Law > Small Claims Advice,Criminal Law > White Collar Crime,"Real Property > Construction/Contractors || General Litigation > General Torts/Privacy || Business and Corporate > General (contracts, entities)",False,False,True,3,"Did your employer fire, discipline, threaten, reduce your hours, or otherwise act against you after you reported illegal, unsafe, fraudulent, or dishonest conduct? || Was the person you hired a licensed contractor/company, or an unlicensed individual (like a handyman)? || About how much money did you pay that you have not gotten back (or did not get work for)?",False,,,,,False,False,False,False,False,,38287
variability_c2_20260719T084831Z,v2_small_claims_vs_construction_45,small_claims_vs_construction,AtoB,routing_disambiguation,M2_specific_vs_general_fallback,false,The deck our contractor built failed its final inspection twice and he's blaming the inspector.,"The failures are structural — undersized beams and no lateral attachment — and correcting them means rebuilding half the $60,000 deck.",Consumer Law > Small Claims Advice,Real Property > Construction/Contractors,Real Property > Construction/Contractors || General Litigation > General Torts/Privacy || Real Property > General (Residential),False,False,False,2,What do you want to happen? || Is the contractor refusing to fix the deck?,False,,,,,True,True,False,False,False,,17613
variability_c2_20260719T084831Z,v2_small_claims_vs_construction_46,small_claims_vs_construction,BtoA,routing_disambiguation,M2_specific_vs_general_fallback,false,Our remodeler is threatening to sue US after we fired him for endless delays.,"His 'suit' is a small claims filing for $2,700 of disputed materials — I want coaching to defend it myself and counterclaim.",Real Property > Construction/Contractors,Consumer Law > Small Claims Advice,Real Property > Construction/Contractors || Business and Corporate > Litigation || Business and Corporate > Construction,True,True,True,3,"Did your employer fire, discipline, threaten, reduce your hours, or otherwise act against you after you reported illegal, unsafe, fraudulent, or dishonest conduct? || Is the remodel for your home or for a business property? || Did you have a written contract with the remodeler?",False,,,,,False,False,False,False,False,,19576
variability_c2_20260719T084831Z,v2_small_claims_vs_construction_65,small_claims_vs_construction,AtoB,routing_disambiguation,M2_specific_vs_general_fallback,false,Our foundation repair company wants final payment while the crack they 'fixed' is visibly widening.,"Their own warranty engineer's report admits the piering was underdesigned — $52,000 to redo per two bids, and their bond and the CCB process are in play.",Consumer Law > Small Claims Advice,Real Property > Construction/Contractors,Real Property > Construction/Contractors || Business and Corporate > Construction || General Litigation > General Torts/Privacy,False,False,False,3,"Are you the homeowner/customer who hired the foundation repair company, or are you the repair company? || What state is the home in? || Did you sign anything with the foundation repair company (like a contract or written estimate)?",False,,,,,True,True,False,False,False,,80466
variability_c2_20260719T084831Z,v2_ssi_vs_ssd_02,ssi_vs_ssd,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,Social Security turned me down even though my doctor says I can't work anymore. Can a lawyer help me appeal?,I drove a school bus for 15 years and only stopped working eight months ago.,Administrative Law > Social Security/SSI,Administrative Law > SSD,Administrative Law > Social Security/SSI || Administrative Law > SSD || General Litigation > Health Law/HIPAA,True,True,True,3,"Did your employer fire, discipline, threaten, reduce your hours, or otherwise act against you after you reported illegal, unsafe, fraudulent, or dishonest conduct? || Which benefit did you apply for? || Did you already apply for Social Security Disability Insurance (SSDI) or Supplemental Security Income (SSI) benefits?",False,,,,,True,True,False,False,False,,57416
variability_c2_20260719T084831Z,v2_ssi_vs_ssd_03,ssi_vs_ssd,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,My monthly disability check was cut off after a review and I need help getting it back.,The benefit was Social Security Disability Insurance that I earned through thirty years of factory work.,Administrative Law > Social Security/SSI,Administrative Law > SSD,Administrative Law > Social Security/SSI || Administrative Law > SSD || Administrative Law > General (State),True,True,True,1,Which kind of disability benefits were cut off?,True,Which kind of disability benefits were cut off?,Administrative Law > SSD || Administrative Law > Social Security/SSI || General Litigation > Insurance (Health/Disability),True,True,True,True,False,False,False,,74152
variability_c2_20260719T084831Z,v2_ssi_vs_ssd_08,ssi_vs_ssd,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,Disability denied me for the third time. Everyone says get a lawyer before the next step.,I have more than enough work quarters from my years as a line cook; the claim is on my own earnings record.,Administrative Law > Social Security/SSI,Administrative Law > SSD,Administrative Law > Social Security/SSI || Administrative Law > SSD || Administrative Law > General (State),True,True,True,2,"Which disability benefit did you apply for? || Are you trying to get benefits because of a disability, or because you are retired?",True,Which disability benefit did you apply for?,Administrative Law > SSD || Administrative Law > Social Security/SSI,True,True,True,True,False,False,False,,72101
variability_c2_20260719T084831Z,v2_ssi_vs_ssd_11,ssi_vs_ssd,BtoA,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,I need a lawyer for a Social Security disability denial. This has dragged on for over a year.,"I've never been able to work because of my condition, so my application was for SSI, the needs-based benefit.",Administrative Law > SSD,Administrative Law > Social Security/SSI,Administrative Law > Social Security/SSI || Administrative Law > SSD,True,True,True,0,,False,,,,,True,True,False,False,False,,17725
variability_c2_20260719T084831Z,v2_ssi_vs_ssd_13,ssi_vs_ssd,BtoA,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,My adult son's disability benefits application was denied and the appeal deadline is coming up fast.,"He has an intellectual disability and has never worked, so the application was needs-based SSI.",Administrative Law > SSD,Administrative Law > Social Security/SSI,Administrative Law > Social Security/SSI || Administrative Law > SSD || Administrative Law > General (State),True,True,True,2,Which benefit was denied? || Did your son get a letter explaining why his application was denied?,True,Which benefit was denied?,Administrative Law > Social Security/SSI,True,True,True,True,False,False,False,,17821
variability_c2_20260719T084831Z,v2_ssi_vs_ssd_30,ssi_vs_ssd,BtoA,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,"I'm 52, my hands are ruined, and the government says I can 'adjust to other work.' What now?","My cash work as a farm hand was never reported, so I don't qualify on my record — this is the needs-based claim.",Administrative Law > SSD,Administrative Law > Social Security/SSI,Administrative Law > Social Security/SSI || Administrative Law > SSD || Administrative Law > Unemployment,True,True,True,3,Are you trying to get disability benefits from Social Security because you can't work due to a medical condition? || Did the Social Security Administration deny your disability claim and tell you that you can adjust to other work? || What caused your hands to be ruined?,True,Are you trying to get disability benefits from Social Security because you can't work due to a medical condition?,Administrative Law > Social Security/SSI || Workers' Comp > State || Administrative Law > SSD,True,True,True,True,False,False,False,,51660
variability_c2_20260719T084831Z,v2_ssi_vs_ssd_44,ssi_vs_ssd,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,Social Security says my disability ended because I tried a part-time job for a few months.,"It's SSDI — the fight is my trial-work-period rights, which they miscounted.",Administrative Law > Social Security/SSI,Administrative Law > SSD,Administrative Law > Social Security/SSI || Administrative Law > SSD || Administrative Law > SSD (Social Security Disability),True,True,True,3,"Did your employer fire, discipline, threaten, reduce your hours, or otherwise act against you after you reported illegal, unsafe, fraudulent, or dishonest conduct? || Which benefit were you getting when Social Security said your disability ended? || Are you trying to get Social Security disability benefits, or Supplemental Security Income (SSI) benefits?",True,Which benefit were you getting when Social Security said your disability ended?,Administrative Law > SSD || Administrative Law > Social Security/SSI,True,True,True,True,False,False,False,,36190
variability_c2_20260719T084831Z,v2_ssi_vs_ssd_47,ssi_vs_ssd,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,The office keeps sending my elderly aunt forms she can't understand and threatening to stop her checks.,"Her check is disability on her own record from her decades of cannery wages — an SSDI continuing review, not the welfare-style paperwork.",Administrative Law > Social Security/SSI,Administrative Law > SSD,Administrative Law > Social Security/SSI || Wills & Trusts > Elder Abuse || Administrative Law > Medicare/Medicaid,True,True,True,3,"Has anyone involved in the older or vulnerable adult’s care or finances done any of the following? || What benefit (checks or payments) are they saying they will stop, and which office is sending the forms? || What are the forms mainly asking about?",True,"What benefit (checks or payments) are they saying they will stop, and which office is sending the forms?",Administrative Law > SSD || Administrative Law > Social Security/SSI || Wills & Trusts > Elder Abuse,True,True,True,False,False,True,False,,50008
variability_c2_20260719T084831Z,v2_ssi_vs_ssd_48,ssi_vs_ssd,BtoA,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,After my stroke I applied for disability and my neighbor with the same thing got approved while I got denied.,"He filed SSDI on his record; my cleaning work was always cash, so mine is SSI — and the denial says my husband's pension makes me 'not needy.'",Administrative Law > SSD,Administrative Law > Social Security/SSI,Administrative Law > Social Security/SSI || Administrative Law > SSD || Administrative Law > General (State),True,True,True,3,"What kind of disability benefit did you apply for? || Are you trying to fight the denial (appeal it), or do you need help with something else about the application? || Did you get a denial letter that says why they turned you down?",True,What kind of disability benefit did you apply for?,Administrative Law > Social Security/SSI || Administrative Law > SSD || Administrative Law > Medicare/Medicaid,True,True,True,True,False,False,False,,38866
variability_c2_20260719T084831Z,v2_tax_dispute_route_02,tax_dispute_route,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,"I'm being audited and my accountant suddenly says I need a lawyer, not just him.",Two IRS special agents from the criminal division came to my door with badges — my accountant says that means a fraud investigation.,Taxation > Personal Income,Taxation > Criminal,Taxation > Personal Income || Taxation > Business & Corporate || Business and Corporate > Litigation,True,True,True,3,Is the audit about your personal taxes or a business’s taxes? || Has anyone said you may have committed tax fraud or mentioned a criminal investigation? || Is this audit about your personal income taxes or your business taxes?,True,Has anyone said you may have committed tax fraud or mentioned a criminal investigation?,Taxation > Criminal || Criminal Law > White Collar Crime || Taxation > Business & Corporate,True,True,True,False,False,True,False,,17639
variability_c2_20260719T084831Z,v2_tax_dispute_route_41,tax_dispute_route,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,Our church accountant says our property-tax exemption is suddenly 'under review' after forty years.,"The county assessor triggered it — they claim our new fellowship-hall rental income voids the exemption on that parcel, and the assessor appeal is the venue.",Taxation > Personal Income,Real Property > Property Tax,Real Property > Property Tax || Taxation > Business & Corporate || Administrative Law > General (State),True,False,True,3,"Is this about the county reviewing or revoking your church’s property tax exemption, or about state/federal income tax exemption? || Is your church a non-profit? || Did you recently change the use of the property?",True,"Is this about the county reviewing or revoking your church’s property tax exemption, or about state/federal income tax exemption?",Real Property > Property Tax || Taxation > Business & Corporate || Real Property > Land Use/Zoning,True,True,True,True,False,False,False,,33803
variability_c2_20260719T084831Z,v2_tax_dispute_route_42,tax_dispute_route,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,My crypto exchange sent me a tax form with numbers ten times what I ever made.,The exchange admits its 1099 engine double-counted transfers for thousands of users and refuses to issue corrections — forcing corrected forms from the company is the case; the IRS side follows.,Taxation > Personal Income,Consumer Law > General,Taxation > Personal Income || Consumer Law > General || Taxation > Business & Corporate,True,True,True,3,"What are you trying to deal with right now? || Did you actually make the amount of money the tax form says you made? || What is the name or number on the tax form (for example, “1099-B” or “1099-MISC”)?",True,What are you trying to deal with right now?,Taxation > Personal Income || Consumer Law > General || Taxation > Business & Corporate,True,True,True,True,False,False,False,,35132
variability_c2_20260719T084831Z,v2_tenancy_property_type_02,tenancy_property_type,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,I got a notice from my landlord saying I have to be out in 30 days and I don't think that's legal.,"It's the unit where I run my auto-detailing business, under a five-year commercial lease with three years left.",Real Property > Tenant (Residential),Real Property > Tenant (Commercial),Real Property > Tenant (Residential) || Real Property > Landlord Residential,True,True,True,3,"What reason did your landlord give for asking you to leave? || Do you have a written lease agreement with your landlord? || Did you get a court order to leave, or just a notice from your landlord?",True,Do you have a written lease agreement with your landlord?,Real Property > Tenant (Commercial) || Real Property > General (Commercial),True,True,True,False,False,True,False,,27201
variability_c2_20260719T084831Z,v2_tenancy_property_type_04,tenancy_property_type,BtoA,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,The tenant in my property hasn't paid rent in two months and won't respond to me at all.,The tenant is a restaurant — it's my commercial building downtown.,Real Property > Landlord Residential,Real Property > Landlord Commercial,Real Property > Landlord Residential || Debtor/Creditor > General (Creditor) || Real Property > Tenant (Residential),True,True,True,3,Is the place you rented to them a home/apartment (where they live) or a business space? || Have you already started the process to remove the tenant from your property? || Do you want to evict the tenant or just get the rent they owe?,True,Is the place you rented to them a home/apartment (where they live) or a business space?,Real Property > Landlord Commercial || Business and Corporate > Restaurants/OLCC || Debtor/Creditor > Judgment Collection,True,True,True,False,False,True,False,,27359
variability_c2_20260719T084831Z,v2_tenancy_property_type_11,tenancy_property_type,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,I own a small building and my problem tenant is destroying the unit and scaring the neighbors.,"It's a small mobile home park — the tenant owns their home and rents my lot, so the park-specific rules apply.",Real Property > Landlord Residential,Real Property > Mobile Home (Landlord),Real Property > Landlord Residential || Real Property > Tenant (Residential) || General Litigation > Neighbor Disputes/Nuisance,True,True,True,2,"Is the tenant renting a place to live, a business space, or both? || Do you mainly need help with the tenant problem, the neighbor complaints, or both?",True,"Is the tenant renting a place to live, a business space, or both?",,,,True,False,False,False,False,,28675
variability_c2_20260719T084831Z,v2_tenancy_property_type_15,tenancy_property_type,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,"My landlord is trying to make me pay for repairs to the building's roof, which can't be my job.","It's a triple-net lease on my warehouse unit — apparently those pass building costs to tenants, which I didn't understand when I signed.",Real Property > Tenant (Residential),Real Property > Tenant (Commercial),Real Property > Tenant (Residential) || Real Property > Landlord Residential || General Litigation > Health Law/HIPAA,True,True,True,3,"Did your employer fire, discipline, threaten, reduce your hours, or otherwise act against you after you reported illegal, unsafe, fraudulent, or dishonest conduct? || Is this for a home/apartment you live in, or a space you rent for your business? || How is the landlord trying to make you pay for the roof repair?",True,"Is this for a home/apartment you live in, or a space you rent for your business?","Real Property > Tenant (Commercial) || Real Property > Landlord Commercial || Business and Corporate > General (contracts, entities)",True,True,True,False,False,True,False,,37141
variability_c2_20260719T084831Z,v2_tenancy_property_type_30,tenancy_property_type,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,The place I rent was sold and the new owner says all the old agreements mean nothing now.,"It's a mobile home park sale — we own our homes, and the state gives park residents special purchase and relocation rights when a park sells.",Real Property > Tenant (Residential),Real Property > Mobile Home (Tenant/Owner),Real Property > Tenant (Residential) || Real Property > Landlord Residential,True,True,True,3,"Is this a place you live (home/apartment), or a place you rent for a business? || Did you have a written lease (rental agreement) with the old owner? || Is the new owner trying to raise the rent or change the rules in your lease (rental agreement)?",True,"Is this a place you live (home/apartment), or a place you rent for a business?",Real Property > Mobile Home (Tenant/Owner) || Real Property > Mobile Home (Landlord) || Real Property > Sale Of Business,True,True,True,False,False,True,False,,27973
variability_c2_20260719T084831Z,v2_tenancy_property_type_45,tenancy_property_type,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,"Rats, then roaches, now the ceiling leak — and management's only response was raising rent at renewal.","Behind the leak the wall is black with mold — my doctor connects it to my new asthma, and an industrial hygienist documented the spore levels.",Real Property > Tenant (Residential),General Litigation > Mold Claims,Real Property > Tenant (Residential) || Real Property > Landlord Residential || Real Property > Property Tax,True,True,True,3,"Are you the tenant (renter) or the landlord? || What do you want help with most right now? || Have you told the landlord or property manager about the pest and leak problems in writing (like a text, email, or letter)?",False,,,,,False,False,False,False,False,,30427
variability_c2_20260719T084831Z,v2_tenancy_property_type_48,tenancy_property_type,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,The city posted a 'dangerous building' notice on our apartment door and management says ignore it.,"The city scheduled a condemnation hearing — tenants can appear and claim relocation assistance under the ordinance, and that hearing is in ten days.",Real Property > Tenant (Residential),Administrative Law > General (Local/Municipal),Real Property > Tenant (Residential) || Administrative Law > General (Local/Municipal) || Real Property > Landlord Residential,True,True,True,2,What is your role in this place? || What does the city’s “dangerous building” notice say you must do?,True,What does the city’s “dangerous building” notice say you must do?,,,,True,True,False,False,False,,30346
variability_c2_20260719T084831Z,v2_tenancy_property_type_61,tenancy_property_type,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,Our building sold and the new owners' 'renovation notices' feel like a pressure campaign to empty us out.,"I'm the ground-floor bakery, not an apartment — my commercial lease has five years left and no renovation-relocation clause, which is why they're squeezing.",Real Property > Tenant (Residential),Real Property > Tenant (Commercial),Real Property > Tenant (Residential) || Real Property > Landlord Residential || General Litigation > Other,True,True,True,3,"What kind of notice or papers did you get from the new owners? || Are you renting this home (a tenant), or do you own the building? || What is your rental situation?",True,What is your rental situation?,Real Property > Landlord Commercial || Real Property > Tenant (Commercial) || Business and Corporate > Restaurants/OLCC,True,True,True,False,False,True,False,,35958
variability_c2_20260719T084831Z,v2_vehicle_purchase_source_02,vehicle_purchase_source,BtoA,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,The car I just bought turned out to have frame damage that was hidden with body filler and paint.,The seller is a used-car dealership — they even gave me a 'clean' inspection sheet with the sale.,Consumer Law > Problems Between Consumers,Consumer Law > Automobiles/RV's/Mobile Homes,Consumer Law > Automobiles/RV's/Mobile Homes || General Litigation > Products Liability || General Litigation > Property Damage,True,False,True,3,"Who did you buy the car from? || How was the car sold? || Before you bought it, did the seller say or write anything like “no accidents,” or give you a vehicle history report (like Carfax) that showed no damage?",True,Who did you buy the car from?,,,,True,True,False,False,False,,35769
variability_c2_20260719T084831Z,v2_vehicle_purchase_source_08,vehicle_purchase_source,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,The dealership sold me a car that had been in a flood and I found out when the electronics started failing.,"Worse, the finance manager ran three extra credit applications in my name at lenders I never authorized — two new accounts I never opened showed up on my credit report.",Consumer Law > Automobiles/RV's/Mobile Homes,Consumer Law > Identity Theft,Consumer Law > Automobiles/RV's/Mobile Homes || General Litigation > Products Liability || Consumer Law > General,True,True,True,2,Did the dealership know about the flood damage when they sold you the car? || Did you buy the car from a private seller or a dealership?,True,Did you buy the car from a private seller or a dealership?,Consumer Law > Automobiles/RV's/Mobile Homes || Consumer Law > Identity Theft || General Litigation > General Torts/Privacy,True,True,True,False,False,True,False,,22978
variability_c2_20260719T084831Z,v2_vehicle_purchase_source_22,vehicle_purchase_source,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,"The dealership added $4,000 in 'protection products' I explicitly declined, and it's buried in the contract.",The finance company owns the paper now and refuses to remove the products — and I've found they fund this exact add-on scheme across many dealers; the lender's practice is the target.,Consumer Law > Automobiles/RV's/Mobile Homes,Consumer Law > Banking,Consumer Law > Automobiles/RV's/Mobile Homes || Consumer Law > General || General Litigation > Other,True,True,True,1,"Did you sign the contract after these products were added, or did you refuse to sign?",True,"Did you sign the contract after these products were added, or did you refuse to sign?",Consumer Law > Automobiles/RV's/Mobile Homes || Consumer Law > Banking || Consumer Law > General,True,True,True,False,False,True,False,,19316
variability_c2_20260719T084831Z,v2_vehicle_purchase_source_44,vehicle_purchase_source,BtoA,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,I traded in my car and the dealership never paid off its loan like the contract said they would.,The dealership closed and its floor-plan bank now claims MY trade-in loan follows me — my credit shows 60-day lates on a car I don't own; the lender fight is the case.,Consumer Law > Automobiles/RV's/Mobile Homes,Consumer Law > Banking,Consumer Law > General || Criminal Law > Traffic Offenses || Consumer Law > Insurance,True,False,False,0,,False,,,,,True,False,False,False,False,,12313
variability_c2_20260719T084831Z,v2_vehicle_purchase_source_46,vehicle_purchase_source,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,A mobile mechanic 'fixed' my brakes in my driveway and I crashed into my own garage the next morning.,"The crash broke my ankle and wrist — the injury claim against him leads, with the garage damage attached.",Consumer Law > General,General Litigation > Personal Injury,General Litigation > Property Damage || General Litigation > Personal Injury || General Litigation > General Torts/Privacy,False,False,True,3,"Were you hurt in the crash, or is this only about damage to your car and/or garage? || Was the mobile mechanic working for a company, or were they working for themselves? || Did you pay the mechanic, and do you have any receipt, invoice, text messages, or other paperwork about the brake work?",True,"Were you hurt in the crash, or is this only about damage to your car and/or garage?",General Litigation > Personal Injury || General Litigation > Property Damage || General Litigation > General Torts/Privacy,True,True,True,True,False,False,False,,29345
variability_c2_20260719T084831Z,v2_vehicle_purchase_source_65,vehicle_purchase_source,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,The dealership's 'guaranteed trade-in value' voucher turned out to be worth nothing when we returned.,"It's a mailer campaign — the same 'guarantee' went to thousands of households with the weasel words microprinted; the advertising practice, not our single deal, is the case.",Consumer Law > Automobiles/RV's/Mobile Homes,Consumer Law > General,Consumer Law > Automobiles/RV's/Mobile Homes || Consumer Law > General || General Litigation > Other,True,True,True,1,Did the dealership refuse to honor the trade-in value voucher?,False,,,,,True,True,False,False,False,,131350
variability_c2_20260719T084831Z,v2_wc_state_vs_third_party_08,wc_state_vs_third_party,AtoB,label_change,M1_core_vs_secondary_issue,false,On workers' comp for a burn injury. My employer is being decent but I'm worried about the long term.,The burn came from a solvent drum that was mislabeled by the chemical supplier.,Workers' Comp > State,Workers' Comp > Third Party Litigation,Workers' Comp > State || Workers' Comp > Employers || Labor & Employment > General,True,True,True,3,"Did your employer fire, discipline, threaten, reduce your hours, or otherwise act against you after you reported illegal, unsafe, fraudulent, or dishonest conduct? || Was your work injury caused by someone other than your employer or a coworker—for example, a driver, contractor, property owner, or product manufacturer? || Is your main problem about workers’ comp (getting medical care or wage payments for the burn), or about how your job is treating you because you got hurt?",True,"Was your work injury caused by someone other than your employer or a coworker—for example, a driver, contractor, property owner, or product manufacturer?",Workers' Comp > State || Workers' Comp > Third Party Litigation || Workers' Comp - State,True,True,True,False,False,True,False,,26994
variability_c2_20260719T084831Z,v2_wc_state_vs_third_party_12,wc_state_vs_third_party,BtoA,label_change,M1_core_vs_secondary_issue,false,A dog attacked me last month and I needed surgery on my arm. I want to hold the owner responsible.,It happened while I was reading meters on my route for the utility company.,General Litigation > Personal Injury,Workers' Comp > State,General Litigation > Personal Injury || General Litigation > Animal Law,True,True,True,0,,False,,,,,False,False,False,False,False,,4127
variability_c2_20260719T084831Z,v2_wc_state_vs_third_party_17,wc_state_vs_third_party,BtoA,label_change,M1_core_vs_secondary_issue,false,A shelf display collapsed on me at a big-box store and I have a herniated disc now. What should I do?,I work at that store; it fell on me while I was restocking it on shift.,General Litigation > Premises Liability,Workers' Comp > State,General Litigation > Premises Liability || General Litigation > Personal Injury || General Litigation > Other,True,True,True,3,"When the shelf/display fell, were you there as a customer or as an employee? || Did the store have any warning signs or barriers telling people to stay away from that shelf/display? || Have you seen a doctor or gone to urgent care because of this injury (like the herniated disc)?",True,"When the shelf/display fell, were you there as a customer or as an employee?",Workers' Comp > State || General Litigation > Personal Injury || General Litigation > Premises Liability || Workers' Comp > Third Party Litigation,True,True,False,False,True,True,False,,22829
