scenario_id,boundary_id,direction,flip_type,mechanism,opening_query,initial_category,initial_subcategory,final_category,final_subcategory,plausible_initial_labels,hidden_fact,fact_as_answer,relevant_question_topic,counterfactual_category,counterfactual_subcategory,counterfactual_hidden_fact,counterfactual_fact_as_answer,grounding_source_rows,grounding_note,safety_sensitive,vetting_note,generator_model,candidate_status
v2_tenancy_property_type_02,tenancy_property_type,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,I got a notice from my landlord saying I have to be out in 30 days and I don't think that's legal.,Real Property,Tenant (Residential),Real Property,Tenant (Commercial),Real Property > Tenant (Residential) || Real Property > Tenant (Commercial),"It's the unit where I run my auto-detailing business, under a five-year commercial lease with three years left.",It's my auto-detailing shop — a five-year commercial lease with three years still left on it.,whether the eviction notice concerns a dwelling or business premises,Real Property,Tenant (Residential),It's my house — I've rented it month-to-month for six years.,It's the house I've rented month-to-month for six years.,"human_disagreements rows 66, 374; gold FINDINGS mechanism 3 (residential vs commercial routing)","Row 66 split humans between Real Property > General (residential) and General (Commercial) because the description never said what kind of property was involved. FINDINGS.md names residential-vs-commercial routing as a recurring mechanism-3 disagreement. The property's type and use is a fact every user knows and naturally answers. The user's own side (tenant, owner) is always stated in the opening — only the property's character is hidden.",false,Notice-period law diverges completely by property type; the opening is a classic ambiguous eviction intake.,"claude-fable-5 (Claude Fable 5, Anthropic, via Claude Code)",claude_authored_awaiting_human_salience_audit
v2_tenancy_property_type_03,tenancy_property_type,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,My landlord kept my entire deposit and invented damage that was there when I moved in.,Real Property,Tenant (Residential),Real Property,Tenant (Commercial),Real Property > Tenant (Residential) || Real Property > Tenant (Commercial),"It was the retail space for my boutique — a $9,000 commercial security deposit.","It was my boutique's retail space — a $9,000 commercial deposit.",whether the deposit relates to a dwelling or commercial unit,Real Property,Tenant (Residential),"It was our family rental house — a $2,200 residential deposit.","Our rental house — $2,200 residential deposit.","human_disagreements rows 66, 374; gold FINDINGS mechanism 3 (residential vs commercial routing)","Row 66 split humans between Real Property > General (residential) and General (Commercial) because the description never said what kind of property was involved. FINDINGS.md names residential-vs-commercial routing as a recurring mechanism-3 disagreement. The property's type and use is a fact every user knows and naturally answers. The user's own side (tenant, owner) is always stated in the opening — only the property's character is hidden.",false,Residential deposit statutes (with penalties) don't apply to commercial space; realistic omission.,"claude-fable-5 (Claude Fable 5, Anthropic, via Claude Code)",claude_authored_awaiting_human_salience_audit
v2_tenancy_property_type_04,tenancy_property_type,BtoA,routing_disambiguation,M3_missing_procedural_or_institutional_fact,The tenant in my property hasn't paid rent in two months and won't respond to me at all.,Real Property,Landlord Residential,Real Property,Landlord Commercial,Real Property > Landlord Residential || Real Property > Landlord Commercial,The tenant is a restaurant — it's my commercial building downtown.,The tenant is a restaurant in my commercial building downtown.,whether the non-paying tenant occupies a dwelling or business space,Real Property,Landlord Residential,The tenant rents the house I inherited from my mother.,They rent the house I inherited from my mom.,"human_disagreements rows 66, 374; gold FINDINGS mechanism 3 (residential vs commercial routing)","Row 66 split humans between Real Property > General (residential) and General (Commercial) because the description never said what kind of property was involved. FINDINGS.md names residential-vs-commercial routing as a recurring mechanism-3 disagreement. The property's type and use is a fact every user knows and naturally answers. The user's own side (tenant, owner) is always stated in the opening — only the property's character is hidden.",false,User's landlord role is stated plainly; only the property type is hidden — the legitimate version of what v1's role-swap rows tried to test.,"claude-fable-5 (Claude Fable 5, Anthropic, via Claude Code)",claude_authored_awaiting_human_salience_audit
v2_tenancy_property_type_05,tenancy_property_type,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,There's black mold spreading in the place I rent and the landlord just paints over it every time.,Real Property,Tenant (Residential),General Litigation,Mold Claims,Real Property > Tenant (Residential) || General Litigation > Mold Claims,"My daughter has been hospitalized twice with breathing problems her pulmonologist attributes to the mold — we want damages for her health, not just repairs.","My daughter's been hospitalized twice and her pulmonologist blames the mold — we want damages for her health, not just repairs.",whether mold caused documented health injuries beyond the habitability problem,Real Property,Tenant (Residential),"Nobody's sick yet, thankfully — I want the unit properly remediated or my lease terminated.",Nobody's sick yet — I want it properly fixed or my lease ended.,"human_disagreements rows 66, 374; gold FINDINGS mechanism 3 (residential vs commercial routing)","Row 66 split humans between Real Property > General (residential) and General (Commercial) because the description never said what kind of property was involved. FINDINGS.md names residential-vs-commercial routing as a recurring mechanism-3 disagreement. The property's type and use is a fact every user knows and naturally answers. The user's own side (tenant, owner) is always stated in the opening — only the property's character is hidden.",false,Health-injury fact elevates a repair dispute to a mold tort claim; mirrors the v1 mold_vs_tenant pair with a realistic disclosure.,"claude-fable-5 (Claude Fable 5, Anthropic, via Claude Code)",claude_authored_awaiting_human_salience_audit
v2_tenancy_property_type_06,tenancy_property_type,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,My landlord denied my request and now I'm stuck in an apartment that doesn't work for me.,Real Property,Tenant (Residential),Real Property,ADA Issues/Animals/Accommodations,Real Property > Tenant (Residential) || Real Property > ADA Issues/Animals/Accommodations,The request was for my prescribed assistance animal — they have a no-pets rule and rejected my doctor's letter.,I asked to keep my prescribed assistance animal — they cited the no-pets rule and rejected my doctor's letter.,whether the denied request was a disability accommodation,Real Property,Tenant (Residential),The request was to transfer to a bigger unit before my lease ends; nothing to do with disability.,I just asked to move to a bigger unit early — nothing disability-related.,"human_disagreements rows 66, 374; gold FINDINGS mechanism 3 (residential vs commercial routing)","Row 66 split humans between Real Property > General (residential) and General (Commercial) because the description never said what kind of property was involved. FINDINGS.md names residential-vs-commercial routing as a recurring mechanism-3 disagreement. The property's type and use is a fact every user knows and naturally answers. The user's own side (tenant, owner) is always stated in the opening — only the property's character is hidden.",false,The taxonomy's exact accommodation pattern (service animal in no-pet building); 'denied my request' is naturally vague.,"claude-fable-5 (Claude Fable 5, Anthropic, via Claude Code)",claude_authored_awaiting_human_salience_audit
v2_tenancy_property_type_07,tenancy_property_type,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,I'm being evicted and the notice gives me barely any time. I've lived here nine years.,Real Property,Tenant (Residential),Real Property,Mobile Home (Tenant/Owner),Real Property > Tenant (Residential) || Real Property > Mobile Home (Tenant/Owner),"I own my manufactured home — it's the SPACE in the park I rent, and moving the home would cost more than it's worth.","I own the home itself — I rent the space in the park, and moving the home costs more than it's worth.",whether the person rents a dwelling or owns a mobile home on a rented lot,Real Property,Tenant (Residential),It's a regular rented apartment; I don't own any of it.,It's a normal apartment I rent — I don't own anything there.,"human_disagreements rows 66, 374; gold FINDINGS mechanism 3 (residential vs commercial routing)","Row 66 split humans between Real Property > General (residential) and General (Commercial) because the description never said what kind of property was involved. FINDINGS.md names residential-vs-commercial routing as a recurring mechanism-3 disagreement. The property's type and use is a fact every user knows and naturally answers. The user's own side (tenant, owner) is always stated in the opening — only the property's character is hidden.",false,Row 374's category: mobile-home park tenancies have their own statute; own-home/rent-lot is the hidden structural fact.,"claude-fable-5 (Claude Fable 5, Anthropic, via Claude Code)",claude_authored_awaiting_human_salience_audit
v2_tenancy_property_type_08,tenancy_property_type,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,The park where I live raised the rent again and is threatening people who complain.,Real Property,Mobile Home (Tenant/Owner),Real Property,Tenant (Residential),Real Property > Mobile Home (Tenant/Owner) || Real Property > Tenant (Residential),I rent one of the park-owned units — I don't own my home there like most of my neighbors do.,"I'm in one of the park-owned rentals — unlike most neighbors, I don't own my unit.",whether the resident owns their home in the park or rents a park-owned unit,Real Property,Mobile Home (Tenant/Owner),I own my double-wide outright; I just rent the space under it.,I own my double-wide — I just rent the space it sits on.,"human_disagreements rows 66, 374; gold FINDINGS mechanism 3 (residential vs commercial routing)","Row 66 split humans between Real Property > General (residential) and General (Commercial) because the description never said what kind of property was involved. FINDINGS.md names residential-vs-commercial routing as a recurring mechanism-3 disagreement. The property's type and use is a fact every user knows and naturally answers. The user's own side (tenant, owner) is always stated in the opening — only the property's character is hidden.",false,"Reverse of 07: 'park where I live' defaults to the mobile-home statute, but park-owned rentals fall under ordinary tenancy.","claude-fable-5 (Claude Fable 5, Anthropic, via Claude Code)",claude_authored_awaiting_human_salience_audit
v2_tenancy_property_type_09,tenancy_property_type,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,Our rent went up 40 percent with two weeks' notice and half the building got the same letter.,Real Property,Tenant (Residential),Administrative Law,General (Local/Municipal),Real Property > Tenant (Residential) || Administrative Law > General (Local/Municipal),"Our building is city-subsidized affordable housing, and the increase violates the affordability covenant the city recorded — the housing bureau is already involved.","This is city-subsidized affordable housing — the increase breaks the recorded affordability covenant, and the housing bureau's already involved.",whether the building is subject to a public affordability program,Real Property,Tenant (Residential),"It's an ordinary private building — no subsidy program, just a new owner squeezing everyone.",It's a regular private building — new owner squeezing everyone.,"human_disagreements rows 66, 374; gold FINDINGS mechanism 3 (residential vs commercial routing)","Row 66 split humans between Real Property > General (residential) and General (Commercial) because the description never said what kind of property was involved. FINDINGS.md names residential-vs-commercial routing as a recurring mechanism-3 disagreement. The property's type and use is a fact every user knows and naturally answers. The user's own side (tenant, owner) is always stated in the opening — only the property's character is hidden.",false,Program-status fact moves a tenancy dispute into administrative enforcement; realistic in subsidized housing.,"claude-fable-5 (Claude Fable 5, Anthropic, via Claude Code)",claude_authored_awaiting_human_salience_audit
v2_tenancy_property_type_10,tenancy_property_type,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,My landlord shut off the water to force me out instead of doing things legally.,Real Property,Tenant (Residential),Administrative Law,Utilities,Real Property > Tenant (Residential) || Administrative Law > Utilities,Actually it turned out the water district itself cut service to the whole property over the landlord's unpaid utility account — I need the service restored on my side.,Turns out the water district cut the whole property over the landlord's unpaid account — I need service restored to my unit.,whether the utility provider or the landlord terminated service,Real Property,Tenant (Residential),The landlord personally shut the valve — the water company confirmed the account is current.,The landlord shut the valve himself — the water company says the account is fine.,"human_disagreements rows 66, 374; gold FINDINGS mechanism 3 (residential vs commercial routing)","Row 66 split humans between Real Property > General (residential) and General (Commercial) because the description never said what kind of property was involved. FINDINGS.md names residential-vs-commercial routing as a recurring mechanism-3 disagreement. The property's type and use is a fact every user knows and naturally answers. The user's own side (tenant, owner) is always stated in the opening — only the property's character is hidden.",false,Taxonomy's Utilities description explicitly separates provider-access disputes from landlord retaliation; the actor is the fact.,"claude-fable-5 (Claude Fable 5, Anthropic, via Claude Code)",claude_authored_awaiting_human_salience_audit
v2_tenancy_property_type_11,tenancy_property_type,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,I own a small building and my problem tenant is destroying the unit and scaring the neighbors.,Real Property,Landlord Residential,Real Property,Mobile Home (Landlord),Real Property > Landlord Residential || Real Property > Mobile Home (Landlord),"It's a small mobile home park — the tenant owns their home and rents my lot, so the park-specific rules apply.","It's my small mobile home park — they own the home and rent my lot, so the park rules apply.",whether the rental is an apartment or a mobile-home park lot,Real Property,Landlord Residential,It's a fourplex apartment building; the tenant rents unit C from me.,It's my fourplex — they rent unit C.,"human_disagreements rows 66, 374; gold FINDINGS mechanism 3 (residential vs commercial routing)","Row 66 split humans between Real Property > General (residential) and General (Commercial) because the description never said what kind of property was involved. FINDINGS.md names residential-vs-commercial routing as a recurring mechanism-3 disagreement. The property's type and use is a fact every user knows and naturally answers. The user's own side (tenant, owner) is always stated in the opening — only the property's character is hidden.",false,"Landlord side of the mobile-home statute boundary; role stated openly, property structure hidden.","claude-fable-5 (Claude Fable 5, Anthropic, via Claude Code)",claude_authored_awaiting_human_salience_audit
v2_tenancy_property_type_12,tenancy_property_type,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,We rent farmland and the owner is trying to terminate our arrangement in the middle of the season.,Real Property,Tenant (Commercial),Real Property,Agriculture/Farm,Real Property > Tenant (Commercial) || Real Property > Agriculture/Farm,"It's a 300-acre crop-share lease — our payment is a percentage of the harvest, and the crop is in the ground.","It's a 300-acre crop-share lease — we pay with a share of the harvest, and the crop's already in the ground.",whether the lease is an agricultural crop-share arrangement,Real Property,Tenant (Commercial),We just rent the equipment barn and yard for our excavation business — no farming involved.,We only rent the barn and yard for our excavation company — no farming.,"human_disagreements rows 66, 374; gold FINDINGS mechanism 3 (residential vs commercial routing)","Row 66 split humans between Real Property > General (residential) and General (Commercial) because the description never said what kind of property was involved. FINDINGS.md names residential-vs-commercial routing as a recurring mechanism-3 disagreement. The property's type and use is a fact every user knows and naturally answers. The user's own side (tenant, owner) is always stated in the opening — only the property's character is hidden.",false,Row 140's farm-law routing; crop-share terms invoke agricultural law rather than generic commercial tenancy.,"claude-fable-5 (Claude Fable 5, Anthropic, via Claude Code)",claude_authored_awaiting_human_salience_audit
v2_tenancy_property_type_13,tenancy_property_type,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,The house we're buying has problems the sellers clearly knew about and hid from us. We close next month.,Real Property,General (Residential),Real Property,General (Commercial),Real Property > General (Residential) || Real Property > General (Commercial),"It's actually a mixed-use building — storefront below, apartment above — and we're buying it for our business with tenants in place.","It's a mixed-use building — storefront below, apartment above — we're buying it for our business with tenants in place.",whether the purchase is a personal residence or income/business property,Real Property,General (Residential),It's the house we plan to live in ourselves.,It's just going to be our home.,"human_disagreements rows 66, 374; gold FINDINGS mechanism 3 (residential vs commercial routing)","Row 66 split humans between Real Property > General (residential) and General (Commercial) because the description never said what kind of property was involved. FINDINGS.md names residential-vs-commercial routing as a recurring mechanism-3 disagreement. The property's type and use is a fact every user knows and naturally answers. The user's own side (tenant, owner) is always stated in the opening — only the property's character is hidden.",false,Row 66's exact residential/commercial routing gap applied to a purchase; disclosure rules differ by property character.,"claude-fable-5 (Claude Fable 5, Anthropic, via Claude Code)",claude_authored_awaiting_human_salience_audit
v2_tenancy_property_type_14,tenancy_property_type,BtoA,routing_disambiguation,M3_missing_procedural_or_institutional_fact,Our office lease renewal has terms we don't understand and the landlord's broker is pressuring us to sign.,Real Property,Tenant (Commercial),Real Property,Tenant (Residential),Real Property > Tenant (Commercial) || Real Property > Tenant (Residential),"The 'office' is a live-work loft that's also our home — we sleep there, and the city classifies it as residential.","It's a live-work loft — we actually live there, and the city classifies it residential.",whether the leased space is legally a dwelling despite business use,Real Property,Tenant (Commercial),It's a straightforward office suite; nobody lives there.,Just a regular office suite — nobody lives there.,"human_disagreements rows 66, 374; gold FINDINGS mechanism 3 (residential vs commercial routing)","Row 66 split humans between Real Property > General (residential) and General (Commercial) because the description never said what kind of property was involved. FINDINGS.md names residential-vs-commercial routing as a recurring mechanism-3 disagreement. The property's type and use is a fact every user knows and naturally answers. The user's own side (tenant, owner) is always stated in the opening — only the property's character is hidden.",false,Live-work spaces genuinely confuse this boundary; legal classification is the disclosable fact.,"claude-fable-5 (Claude Fable 5, Anthropic, via Claude Code)",claude_authored_awaiting_human_salience_audit
v2_tenancy_property_type_15,tenancy_property_type,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,"My landlord is trying to make me pay for repairs to the building's roof, which can't be my job.",Real Property,Tenant (Residential),Real Property,Tenant (Commercial),Real Property > Tenant (Residential) || Real Property > Tenant (Commercial),"It's a triple-net lease on my warehouse unit — apparently those pass building costs to tenants, which I didn't understand when I signed.","It's my warehouse unit on a triple-net lease — apparently that passes building costs to me, which I didn't get when I signed.",whether the lease is a commercial triple-net arrangement,Real Property,Tenant (Residential),It's my apartment — the landlord just added a 'roof assessment' to everyone's rent statement.,It's my apartment — he just added a 'roof assessment' to our rent bills.,"human_disagreements rows 66, 374; gold FINDINGS mechanism 3 (residential vs commercial routing)","Row 66 split humans between Real Property > General (residential) and General (Commercial) because the description never said what kind of property was involved. FINDINGS.md names residential-vs-commercial routing as a recurring mechanism-3 disagreement. The property's type and use is a fact every user knows and naturally answers. The user's own side (tenant, owner) is always stated in the opening — only the property's character is hidden.",false,NNN cost-shifting is legal commercially and absurd residentially; the lease type resolves the outrage.,"claude-fable-5 (Claude Fable 5, Anthropic, via Claude Code)",claude_authored_awaiting_human_salience_audit
v2_tenancy_property_type_21,tenancy_property_type,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,My landlord entered my place without any notice while I was away. I feel completely violated.,Real Property,Tenant (Residential),Real Property,Tenant (Commercial),Real Property > Tenant (Residential) || Real Property > Tenant (Commercial),"It's my pottery studio unit — a commercial lease, and he moved my kiln and inventory to 'show the space' to a prospective tenant.",It's my pottery studio — commercial lease — and he moved my kiln and inventory to show the space to someone else.,whether the entered premises are a dwelling or business space,Real Property,Tenant (Residential),"It's my apartment — he let himself in and went through my bedroom closet, and the statute requires 24-hour notice.","It's my apartment — he went through my bedroom closet, and he's supposed to give 24-hour notice.","human_disagreements rows 66, 374",Expansion batch: more property-character and program-status disclosures in landlord-tenant intakes.,false,Entry rules are statutory for dwellings and purely contractual for commercial space.,"claude-fable-5 (Claude Fable 5, Anthropic, via Claude Code)",claude_authored_awaiting_human_salience_audit
v2_tenancy_property_type_22,tenancy_property_type,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,We got a rent increase notice that's more than double and we can't possibly pay it.,Real Property,Tenant (Residential),Real Property,Mobile Home (Tenant/Owner),Real Property > Tenant (Residential) || Real Property > Mobile Home (Tenant/Owner),"It's the space rent at our manufactured-home community — we own the home, and the state has special caps and notice rules for park space rent.","It's the space rent at our manufactured-home park — we own the home, and parks have special caps and notice rules.",whether the increase is mobile-home park space rent,Real Property,Tenant (Residential),It's our regular apartment — new owners bought the building and doubled everyone.,It's our apartment — new building owners doubled everyone's rent.,"human_disagreements rows 66, 374",Expansion batch: more property-character and program-status disclosures in landlord-tenant intakes.,false,Space-rent statutes differ sharply from ordinary rent-increase law; row 374's park context.,"claude-fable-5 (Claude Fable 5, Anthropic, via Claude Code)",claude_authored_awaiting_human_salience_audit
v2_tenancy_property_type_23,tenancy_property_type,BtoA,routing_disambiguation,M3_missing_procedural_or_institutional_fact,The city condemned part of the building where I rent and I have nowhere to go on this timeline.,Real Property,Tenant (Residential),Real Property,Tenant (Commercial),Real Property > Tenant (Residential) || Real Property > Tenant (Commercial),"I rent the ground-floor bakery there — losing the space mid-holiday season kills my business, and my lease has a condemnation clause I don't understand.","I rent the ground-floor bakery — losing it mid-season kills my business, and my lease has a condemnation clause I can't parse.",whether the condemned space is a home or business,Real Property,Tenant (Residential),It's my apartment on the third floor — me and my kids have 20 days under the notice.,It's our third-floor apartment — my kids and I have 20 days.,"human_disagreements rows 66, 374",Expansion batch: more property-character and program-status disclosures in landlord-tenant intakes.,false,Condemnation displacement rights differ completely by property character.,"claude-fable-5 (Claude Fable 5, Anthropic, via Claude Code)",claude_authored_awaiting_human_salience_audit
v2_tenancy_property_type_24,tenancy_property_type,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,"My landlord is keeping my deposit and charging me for repairs on top, months after I moved out.",Real Property,Tenant (Residential),Consumer Law,Small Claims Advice,Real Property > Tenant (Residential) || Consumer Law > Small Claims Advice,"It's $1,650 total and I've decided to take him to small claims myself — I need coaching on the deposit statute and evidence, not representation.","It's $1,650 and I'm doing small claims myself — I just need coaching on the deposit statute and my evidence.",amount and self-representation intent,Real Property,Tenant (Residential),He's also sent the made-up charges to collections and it's now on my credit — I want a lawyer on the whole thing.,He sent the fake charges to collections and it hit my credit — I want a lawyer handling all of it.,"human_disagreements rows 66, 374",Expansion batch: more property-character and program-status disclosures in landlord-tenant intakes.,false,Deposit disputes at coaching scale vs credit-damage scale.,"claude-fable-5 (Claude Fable 5, Anthropic, via Claude Code)",claude_authored_awaiting_human_salience_audit
v2_tenancy_property_type_25,tenancy_property_type,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,Our building's new management company is pushing out longtime tenants one by one and we're next.,Real Property,Tenant (Residential),General Litigation,Civil Rights,Real Property > Tenant (Residential) || General Litigation > Civil Rights,"Every family they've pushed out is Latino — the white tenants with identical lease histories all got renewals, and three of us have kept the paperwork proving it.","Every family pushed out is Latino — white tenants with identical histories got renewals, and we have the paperwork showing it.",whether the displacement pattern tracks a protected class,Real Property,Tenant (Residential),It's not discriminatory — they're clearing everyone for a remodel; my fight is my own lease's renewal clause.,They're clearing everyone for a remodel — my fight is my own renewal clause.,"human_disagreements rows 66, 374",Expansion batch: more property-character and program-status disclosures in landlord-tenant intakes.,false,Fair-housing pattern evidence reroutes an eviction defense into civil rights.,"claude-fable-5 (Claude Fable 5, Anthropic, via Claude Code)",claude_authored_awaiting_human_salience_audit
v2_tenancy_property_type_26,tenancy_property_type,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,I rent a room in a house and the owner changed the locks on me after an argument.,Real Property,Tenant (Residential),Family Law,Informal Living Arrangements,Real Property > Tenant (Residential) || Family Law > Informal Living Arrangements,"The 'owner' is my ex-boyfriend — I moved into his house when we dated and stayed on after; there was never any rent agreement, just shared bills.","The owner is my ex — I moved in when we dated and stayed after. No rent agreement, just shared bills.",whether the occupancy is a tenancy or a former-partner living arrangement,Real Property,Tenant (Residential),"He's just a landlord I found online — I pay $700 by app on the first of every month, eight months running.","He's just a landlord from a listing — $700 by app on the first, eight months straight.","human_disagreements rows 66, 374",Expansion batch: more property-character and program-status disclosures in landlord-tenant intakes.,false,Roommate/ex-partner lockouts straddle tenancy and family law; the relationship+rent facts route.,"claude-fable-5 (Claude Fable 5, Anthropic, via Claude Code)",claude_authored_awaiting_human_salience_audit
v2_tenancy_property_type_27,tenancy_property_type,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,My apartment has been without heat for two weeks and management just keeps 'escalating my ticket.',Real Property,Tenant (Residential),Real Property,ADA Issues/Animals/Accommodations,Real Property > Tenant (Residential) || Real Property > ADA Issues/Animals/Accommodations,"I have MS and heat regulation is medical for me — my neurologist wrote a letter asking them to prioritize my unit as a disability accommodation, and they've ignored it.",I have MS — heat is medical for me. My neurologist's accommodation letter asked them to prioritize my unit and they ignored it.,whether a disability accommodation request has been denied or ignored,Real Property,Tenant (Residential),No disability involved — it's a straight habitability failure affecting the whole building.,"No disability issue — it's plain habitability, and it's the whole building.","human_disagreements rows 66, 374",Expansion batch: more property-character and program-status disclosures in landlord-tenant intakes.,false,The ignored accommodation letter converts habitability into the LLTN-ADA route.,"claude-fable-5 (Claude Fable 5, Anthropic, via Claude Code)",claude_authored_awaiting_human_salience_audit
v2_tenancy_property_type_28,tenancy_property_type,BtoA,routing_disambiguation,M3_missing_procedural_or_institutional_fact,My tenant stopped paying and I found out they're running a business out of the unit too.,Real Property,Landlord Residential,Real Property,Landlord Commercial,Real Property > Landlord Residential || Real Property > Landlord Commercial,"It IS a commercial unit — my retail storefront downtown; the 'business' is fine, the nonpayment is the issue, and commercial eviction rules apply.","It's my commercial storefront downtown — the business is fine, the nonpayment isn't, and commercial rules apply.",whether the leased unit is commercial or a dwelling,Real Property,Landlord Residential,It's a residential duplex unit — the unauthorized business is on top of the unpaid rent.,It's my residential duplex — the business is unauthorized on top of unpaid rent.,"human_disagreements rows 66, 374",Expansion batch: more property-character and program-status disclosures in landlord-tenant intakes.,false,Landlord role open; unit character hidden — commercial evictions skip residential protections.,"claude-fable-5 (Claude Fable 5, Anthropic, via Claude Code)",claude_authored_awaiting_human_salience_audit
v2_tenancy_property_type_29,tenancy_property_type,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,I'm being evicted over a complaint I made and I know that's not supposed to be allowed.,Real Property,Tenant (Residential),Administrative Law,General (Local/Municipal),Real Property > Tenant (Residential) || Administrative Law > General (Local/Municipal),"The complaint was to the city code office, and their inspector confirmed violations — the city has a retaliation-protection program and I need it invoked alongside my defense.",My complaint was to the city code office and their inspector confirmed violations — the city has a retaliation-protection program I need invoked.,whether municipal code-enforcement protections apply,Real Property,Tenant (Residential),The complaint was just to the landlord himself about the mold — straight retaliatory-eviction defense.,The complaint went to the landlord about the mold — it's a straight retaliation defense.,"human_disagreements rows 66, 374",Expansion batch: more property-character and program-status disclosures in landlord-tenant intakes.,false,Municipal-program involvement adds an administrative route beside the eviction defense.,"claude-fable-5 (Claude Fable 5, Anthropic, via Claude Code)",claude_authored_awaiting_human_salience_audit
v2_tenancy_property_type_30,tenancy_property_type,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,The place I rent was sold and the new owner says all the old agreements mean nothing now.,Real Property,Tenant (Residential),Real Property,Mobile Home (Tenant/Owner),Real Property > Tenant (Residential) || Real Property > Mobile Home (Tenant/Owner),"It's a mobile home park sale — we own our homes, and the state gives park residents special purchase and relocation rights when a park sells.","It's our mobile home park that sold — we own the homes, and residents get special purchase and relocation rights in a park sale.",whether a mobile-home-park sale triggers resident statutory rights,Real Property,Tenant (Residential),It's an apartment building sale — my lease survives the sale and the new owner has to honor it.,It's an apartment building — my lease survives the sale.,"human_disagreements rows 66, 374",Expansion batch: more property-character and program-status disclosures in landlord-tenant intakes.,false,Park-sale statutes are a distinctive regime; 'the place I rent' hides it.,"claude-fable-5 (Claude Fable 5, Anthropic, via Claude Code)",claude_authored_awaiting_human_salience_audit
v2_vehicle_purchase_source_01,vehicle_purchase_source,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,I bought a used truck two weeks ago and the transmission is already gone. The seller won't make it right.,Consumer Law,Automobiles/RV's/Mobile Homes,Consumer Law,Problems Between Consumers,Consumer Law > Automobiles/RV's/Mobile Homes || Consumer Law > Problems Between Consumers,"I bought it from a guy on Craigslist, not a dealership — cash, private sale.","It was a Craigslist private sale — cash to a regular guy, no dealership.",whether the seller was a licensed dealer or a private individual,Consumer Law,Automobiles/RV's/Mobile Homes,I bought it off the lot at a used-car dealership with a 30-day warranty they now won't honor.,It came off a dealer's lot with a 30-day warranty they won't honor.,"human_disagreements rows 156, 157, 152",Rows 156/157 turn on whether the vehicle counterparty is a professional dealer (Consumer Law > Automobiles/RV's/Mobile Homes) or a private individual (Problems Between Consumers). The taxonomy's own example for Problems Between Consumers is a Craigslist used-car sale. Buyers say 'I bought a car and it's a disaster' without stating the seller type — a perfectly natural clarifying question.,false,The taxonomy's own Craigslist example; seller identity is the entire boundary.,"claude-fable-5 (Claude Fable 5, Anthropic, via Claude Code)",claude_authored_awaiting_human_salience_audit
v2_vehicle_purchase_source_02,vehicle_purchase_source,BtoA,routing_disambiguation,M3_missing_procedural_or_institutional_fact,The car I just bought turned out to have frame damage that was hidden with body filler and paint.,Consumer Law,Problems Between Consumers,Consumer Law,Automobiles/RV's/Mobile Homes,Consumer Law > Problems Between Consumers || Consumer Law > Automobiles/RV's/Mobile Homes,The seller is a used-car dealership — they even gave me a 'clean' inspection sheet with the sale.,It was a used-car dealership — they handed me a 'clean' inspection sheet at the sale.,whether the misrepresenting seller is a dealer or private party,Consumer Law,Problems Between Consumers,The seller was a private owner I found through a neighborhood app.,A private owner off the neighborhood app.,"human_disagreements rows 156, 157, 152",Rows 156/157 turn on whether the vehicle counterparty is a professional dealer (Consumer Law > Automobiles/RV's/Mobile Homes) or a private individual (Problems Between Consumers). The taxonomy's own example for Problems Between Consumers is a Craigslist used-car sale. Buyers say 'I bought a car and it's a disaster' without stating the seller type — a perfectly natural clarifying question.,false,Dealer misrepresentation triggers dealer-specific consumer protections; hidden-damage story fits both sellers.,"claude-fable-5 (Claude Fable 5, Anthropic, via Claude Code)",claude_authored_awaiting_human_salience_audit
