run,scenario_id,condition,swap_pair,direction,source_stratum,paper_failure_mode,multi_label_grounded,domestic_violence_hidden_fact,domestic_violence_explicit_probe,opening_query,hidden_fact,expected_initial_label,expected_initial_label_canonical,expected_final_label,expected_final_label_canonical,initial_top_label,initial_labels,initial_top_category_is_expected,initial_top_is_expected,initial_category_correct,initial_subcategory_correct,initial_exact_scorable,provider_initial_category_flag,provider_initial_exact_flag,follow_up_question_count,follow_up_questions,question_matched,matched_question,final_top_label,final_labels,final_top_category_is_expected,final_top_is_expected,final_category_correct,final_subcategory_correct,final_exact_scorable,provider_final_category_flag,provider_final_exact_flag,expected_final_category_present_initially,expected_final_exact_present_initially,expected_final_category_added,expected_final_exact_added,classification_changed,top_category_changed,provider_error,latency_ms,promptfoo_success
final_run_2_20260714T181957Z,legacy_003,intended,bankruptcy_vs_collections,AtoB,legacy_200_snapshot,bankruptcy_vs_collections,False,False,False,I'm struggling because I'm not getting paid what I’m owed and it’s making life really hard right now.,"There’s a court order that should get me the money, but the other person is ignoring it.",Bankruptcy > Personal,Bankruptcy > Personal,Debtor/Creditor > Judgement Collection,Debtor/Creditor > Judgment Collection,Labor & Employment > Wage and Hour Claims - Employee,Labor & Employment > Wage and Hour Claims - Employee || Debtor/Creditor > Other,False,False,False,False,True,False,False,1,"Is this about pay from your job, or someone else who owes you money?",True,"Is this about pay from your job, or someone else who owes you money?",Labor & Employment > Wage and Hour Claims - Employee,Labor & Employment > Wage and Hour Claims - Employee || Debtor/Creditor > General (Creditor),False,False,True,False,True,True,False,True,False,False,False,False,False,,24599,False
final_run_2_20260714T181957Z,x0703,intended,defamation_vs_online_harassment,BtoA,expanded_workbook_grounded,,True,False,True,I am being targeted online and the conduct keeps escalating.,The central issue is a specific false statement of fact that cost me clients.,General Litigation > Online Harassment/Doxing/Bullying,General Litigation > Online Harrassment/Doxing/Bullying,General Litigation > Libel/Slander/Defamation,General Litigation > Libel/Slander/Defamation,General Litigation > Online Harrassment/Doxing/Bullying,General Litigation > Online Harrassment/Doxing/Bullying || General Litigation > Stalking Orders,True,True,True,True,True,True,False,3,Which of these best describes what’s happening online? || Do you know who is doing this? || Is the same person also following you in real life or making you fear for your safety?,False,,,,False,False,False,False,True,,,True,False,False,False,False,False,,11286,False
final_run_2_20260714T181957Z,x0105,intended,stalking_vs_restraining,AtoB,expanded_workbook_grounded,criminal_vs_restraining_wrong_stalking_default,True,True,False,A person keeps sending messages and appearing at places I go. Can a lawyer help me?,The person is my child's other parent and has assaulted me before.,General Litigation > Stalking Orders,General Litigation > Stalking Orders,Family Law > Restraining Orders,Family Law > Restraining Orders,General Litigation > Stalking Orders,General Litigation > Stalking Orders || Family Law > Restraining Orders,True,True,True,True,True,True,True,1,What is your relationship with this person?,True,What is your relationship with this person?,General Litigation > Stalking Orders,General Litigation > Stalking Orders || General Litigation > Online Harrassment/Doxing/Bullying,False,False,False,False,True,False,False,True,True,False,False,False,False,,20269,False
final_run_2_20260714T181957Z,x0179,intended,employment_vs_state_hearing,BtoA,expanded_workbook_grounded,employment_admin_ignores_hearing_signals,True,False,False,A government office sent me papers after I reported my employer. Can a lawyer help me?,My issue is directly with the employer and I have not appealed any state decision.,Administrative Law > General (State),Administrative Law > General (State),Labor & Employment > Discrimination,Labor & Employment > Discrimination,Labor & Employment > Whistleblowers - Employee,Labor & Employment > Whistleblowers - Employee || Labor & Employment > Discrimination - Employee,False,False,False,False,True,False,False,3,"What did you report about your employer? || Who sent you the papers? || Did your employer punish you after you reported them (for example: fired, demoted, cut hours, bad shifts)?",False,,,,False,False,False,,False,,,True,,False,,False,False,,12431,False
final_run_2_20260714T181957Z,x0712,intended,defamation_vs_online_harassment,BtoA,expanded_workbook_grounded,,True,False,False,Someone is using the internet to attack me and involve other people. I do not know what to do next.,"I need a defamation claim for false factual statements, not unwanted messages.",General Litigation > Online Harassment/Doxing/Bullying,General Litigation > Online Harrassment/Doxing/Bullying,General Litigation > Libel/Slander/Defamation,General Litigation > Libel/Slander/Defamation,General Litigation > Online Harrassment/Doxing/Bullying,General Litigation > Online Harrassment/Doxing/Bullying || General Litigation > Libel/Slander/Defamation,True,True,True,True,True,True,False,1,Which of these best describes what’s happening online?,True,Which of these best describes what’s happening online?,General Litigation > Online Harrassment/Doxing/Bullying,General Litigation > Online Harrassment/Doxing/Bullying || General Litigation > Libel/Slander/Defamation,True,False,True,True,True,True,True,True,True,False,False,False,False,,15711,False
final_run_2_20260714T181957Z,x0721,intended,veterans_benefits_vs_va_loan,AtoB,expanded_workbook_grounded,,True,False,False,I am a veteran having trouble with a government program and need legal advice. What are my options?,My benefits are intact; the issue is approval of a VA home loan.,Administrative Law > Military/Veterans,Administrative Law > Military/Veterans,"Real Property > Government Loans (VA,FHA,Etc.)","Real Property > Government Loans (VA, FHA, etc.)",Administrative Law > Military/Veterans,Administrative Law > Military/Veterans || Administrative Law > General (Federal),True,True,True,True,True,True,True,1,Which program are you having trouble with?,True,Which program are you having trouble with?,Administrative Law > Military/Veterans,Administrative Law > Military/Veterans || Administrative Law > General (Federal),False,False,False,False,True,False,False,False,False,False,False,False,False,,17163,False
final_run_2_20260714T181957Z,x0742,intended,veterans_benefits_vs_va_loan,BtoA,expanded_workbook_grounded,,True,False,False,My status as a veteran is tied to a legal issue involving my home. I do not know what to do next.,"The issue is a Department of Veterans Affairs benefit termination, not a mortgage.","Real Property > Government Loans (VA,FHA,Etc.)","Real Property > Government Loans (VA, FHA, etc.)",Administrative Law > Military/Veterans,Administrative Law > Military/Veterans,Administrative Law > Military/Veterans,"Administrative Law > Military/Veterans || Real Property > Government Loans (VA, FHA, etc.)",False,False,True,True,True,True,False,1,Which of these best fits your situation?,True,Which of these best fits your situation?,"Real Property > Government Loans (VA, FHA, etc.)","Real Property > Government Loans (VA, FHA, etc.) || Administrative Law > Military/Veterans",False,False,True,True,True,True,True,True,True,False,False,True,True,,18198,False
final_run_2_20260714T181957Z,x0571,intended,copyright_vs_patent,AtoB,expanded_workbook_grounded,,True,False,False,I created something new and want to protect it before showing it publicly.,The creation is a new mechanical device and I need a registered patent attorney.,Intellectual Property > Trademark/Copyright,Intellectual Property > Trademark/Copyright,Intellectual Property > Patent (Reg Patent Attys Only),Intellectual Property > Patent (Reg Patent Attys Only),Intellectual Property > Other,Intellectual Property > Other,True,False,True,False,True,True,False,1,What kind of thing is it?,True,What kind of thing is it?,Intellectual Property > Patent (Reg Patent Attys Only),Intellectual Property > Patent (Reg Patent Attys Only) || Intellectual Property > Trademark/Copyright,True,True,True,True,True,True,True,True,False,False,True,True,False,,17049,False
final_run_2_20260714T181957Z,x0476,intended,malpractice_vs_wrongful_death,BtoA,expanded_workbook_grounded,,True,False,False,We need an attorney to review what happened during medical treatment. I do not know what to do next.,"The negligent procedure caused more treatment and disability, but no one died.",General Litigation > Wrongful Death,General Litigation > Wrongful Death,General Litigation > Malpractice-Medical,General Litigation > Malpractice (Medical),General Litigation > Malpractice (Medical),General Litigation > Malpractice (Medical),True,False,True,False,True,True,False,1,Which best describes the issue?,True,Which best describes the issue?,General Litigation > Malpractice (Medical),General Litigation > Malpractice (Medical) || General Litigation > Health Law/HIPAA,True,True,True,True,True,True,False,True,True,False,False,False,False,,23058,False
final_run_2_20260714T181957Z,x0606,intended,contractor_vs_small_claims,AtoB,expanded_workbook_grounded,,True,False,False,My renovation is unfinished and I need to know how to recover the cost. What are my options?,"The only claim is for a small amount within the small-claims limit, and I want filing guidance.",Real Property > Construction/Contractors,Real Property > Construction/Contractors,Consumer Law > Small Claims Advice,Consumer Law > Small Claims Advice,Real Property > Construction/Contractors,Real Property > Construction/Contractors,True,True,True,True,True,True,True,0,,False,,,,False,False,False,False,True,,,False,False,False,False,False,False,,11798,False
final_run_2_20260714T181957Z,x0010,intended,divorce_vs_restraining,AtoB,expanded_workbook_grounded,domestic_violence_low_question_coverage,True,True,False,My spouse and I cannot keep living together and I need legal help. I do not know what to do next.,My partner threatened to hurt me if I leave and has blocked the door before.,Family Law > General (Divorce/Separation),Family Law > General (Divorce/Separation etc.),Family Law > Restraining Orders,Family Law > Restraining Orders,Family Law > General (Divorce/Separation etc.),Family Law > General (Divorce/Separation etc.),True,True,True,True,True,True,False,2,What do you need help with most right now? || Do you and your spouse have any children under 18 together?,False,,,,False,False,False,False,True,,,True,False,False,False,False,False,,8740,False
final_run_2_20260714T181957Z,x0325,intended,judgment_vs_bankruptcy,BtoA,expanded_workbook_grounded,bankruptcy_collections_role_confusion,True,False,False,A money judgment is part of a larger financial crisis for me. I do not know what to do next.,The judge ordered payment to me and I need help collecting it.,Bankruptcy > Personal,Bankruptcy > Personal,Debtor/Creditor > Judgement Collection,Debtor/Creditor > Judgment Collection,Debtor/Creditor > General (Debtor),Debtor/Creditor > General (Debtor) || Bankruptcy > Personal,False,False,True,True,True,True,True,2,What do you need help with most right now? || What kind of debt is the judgment for?,False,,,,False,False,False,False,True,,,True,False,False,False,False,False,,12605,False
final_run_2_20260714T181957Z,x0733,intended,veterans_benefits_vs_va_loan,BtoA,expanded_workbook_grounded,,True,False,False,I need help with a VA decision that affects my housing.,I need restoration of veterans compensation that the VA discontinued.,"Real Property > Government Loans (VA,FHA,Etc.)","Real Property > Government Loans (VA, FHA, etc.)",Administrative Law > Military/Veterans,Administrative Law > Military/Veterans,Administrative Law > Military/Veterans,"Administrative Law > Military/Veterans || Real Property > Government Loans (VA, FHA, etc.)",False,False,True,True,True,True,False,1,Which VA decision is affecting your housing?,True,Which VA decision is affecting your housing?,Administrative Law > Military/Veterans,"Administrative Law > Military/Veterans || Real Property > Government Loans (VA, FHA, etc.)",True,True,True,True,True,True,True,True,True,False,False,False,False,,15837,False
final_run_2_20260714T181957Z,x0425,intended,wages_vs_wrongful_discharge,AtoB,expanded_workbook_grounded,,True,False,False,I had a problem with my pay and raised it with my manager. What are my options?,"The unpaid wages matter is resolved, but I need help with the retaliatory firing.",Labor & Employment > Wage and Hour Claims,Labor & Employment > Wage and Hour Claims,Labor & Employment > Wrongful Discharge,Labor & Employment > Wrongful Discharge,Labor & Employment > Wage and Hour Claims - Employee,Labor & Employment > Wage and Hour Claims - Employee,True,False,True,,False,True,False,1,What kind of pay problem is it?,False,,,,False,False,False,,False,,,True,,False,,False,False,,7026,False
final_run_2_20260714T181957Z,x0688,intended,mold_vs_tenant,BtoA,expanded_workbook_grounded,,True,False,False,I need help enforcing my rights concerning repairs in my rental. Can a lawyer help me?,I need damages specifically for toxic mold contamination and related injuries.,Real Property > Tenant (Residential),Real Property > Tenant (Residential),General Litigation > Mold Claims,General Litigation > Mold Claims,Real Property > Tenant (Residential),Real Property > Tenant (Residential),True,True,True,True,True,True,True,0,,False,,,,False,False,False,False,True,,,False,False,False,False,False,False,,3560,False
final_run_2_20260714T181957Z,x0097,intended,stalking_vs_restraining,AtoB,expanded_workbook_grounded,criminal_vs_restraining_wrong_stalking_default,True,True,True,A person keeps sending messages and appearing at places I go. What are my options?,The person is my child's other parent and has assaulted me before.,General Litigation > Stalking Orders,General Litigation > Stalking Orders,Family Law > Restraining Orders,Family Law > Restraining Orders,General Litigation > Stalking Orders,General Litigation > Stalking Orders || General Litigation > Online Harrassment/Doxing/Bullying || Family Law > Restraining Orders,True,True,True,True,True,True,True,3,What is your connection to this person? || How are they bothering you? || Have they threatened you or made you fear for your safety?,True,What is your connection to this person?,General Litigation > Stalking Orders,General Litigation > Stalking Orders || Family Law > Restraining Orders || General Litigation > Online Harrassment/Doxing/Bullying,False,False,True,True,True,True,True,True,True,False,False,False,False,,16018,False
final_run_2_20260714T181957Z,x0049,intended,custody_vs_restraining,BtoA,expanded_workbook_grounded,domestic_violence_low_question_coverage,True,False,True,The situation with my child's other parent has escalated and I am scared.,"I want to modify custody and parenting time, not seek a protective order.",Family Law > Restraining Orders,Family Law > Restraining Orders,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,Family Law > Restraining Orders,Family Law > Restraining Orders || Family Law > Domestic Violence,True,True,True,True,True,True,True,2,Do you want help getting a court order to make the other parent stay away (and protect you/your child)? || Do you already have a custody/visitation court order?,True,Do you want help getting a court order to make the other parent stay away (and protect you/your child)?,Family Law > Domestic Violence,Family Law > Domestic Violence || Family Law > Restraining Orders,True,False,True,False,True,True,False,True,False,False,False,True,False,,19927,False
final_run_2_20260714T181957Z,legacy_128,intended,employee_vs_employer,AtoB,legacy_200_snapshot,,False,False,False,I told a worker their services were no longer needed and now they are threatening to take legal action against me.,I’m actually the owner of a small janitorial service and the worker was a temp hired through a contract.,Labor & Employment > Wrongful Discharge,Labor & Employment > Wrongful Discharge,"Business & Corporate > General (Contracts, Business, Organization)","Business and Corporate > General (contracts, entities)",Labor & Employment > General - Employer,"Labor & Employment > General - Employer || Business and Corporate > General (contracts, entities)",True,False,True,,False,True,False,3,"Was this person your employee (on payroll) or an independent contractor (you paid invoices)? || What are they saying you did wrong? || Do you have a written contract, offer letter, or policy that talks about ending the work?",True,Was this person your employee (on payroll) or an independent contractor (you paid invoices)?,Labor & Employment > General - Employer,Labor & Employment > General - Employer || Labor & Employment > Wrongful Discharge - Employer,False,False,False,False,True,False,False,True,True,False,False,False,False,,19054,False
final_run_2_20260714T181957Z,x0047,intended,custody_vs_restraining,BtoA,expanded_workbook_grounded,domestic_violence_low_question_coverage,True,False,False,There is a serious dispute with my ex involving me and our child.,I need a custody order because the other parent will not return our child on time.,Family Law > Restraining Orders,Family Law > Restraining Orders,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation || Family Law > Child Support/Modification,True,False,True,False,True,True,False,1,What is the main issue right now?,True,What is the main issue right now?,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,True,True,True,True,True,True,True,True,True,False,False,False,False,,16134,False
final_run_2_20260714T181957Z,x0035,intended,custody_vs_restraining,AtoB,expanded_workbook_grounded,domestic_violence_low_question_coverage,True,True,True,My child's other parent and I are fighting about where our child should stay. What are my options?,There is already violence at exchanges and I need immediate protection.,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,Family Law > Restraining Orders,Family Law > Restraining Orders,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,True,True,True,True,True,True,True,2,"Do you already have a court order about custody/visitation (where your child lives and parenting time)? || Are there any safety concerns like abuse, neglect, or threats that might mean you need a court order to stay away?",True,"Are there any safety concerns like abuse, neglect, or threats that might mean you need a court order to stay away?",Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,True,False,True,False,True,True,False,True,False,False,False,False,False,,17251,False
final_run_2_20260714T181957Z,x0775,intended,business_bankruptcy_vs_dissolution,AtoB,expanded_workbook_grounded,bankruptcy_collections_role_confusion,True,False,True,The company cannot continue operating and we do not know the right legal process.,"The issue is the buyout and sale of my company interest, not insolvency.",Bankruptcy > Business,Bankruptcy > Business,Business & Corporate > Sale of Business,Business and Corporate > Sale Of Business,"Business and Corporate > General (contracts, entities)","Business and Corporate > General (contracts, entities) || Bankruptcy > Business",False,False,True,True,True,True,True,1,"Are you trying to formally close the company (wind down and dissolve), or do you need court protection because you can’t pay debts (bankruptcy), or not sure yet?",True,"Are you trying to formally close the company (wind down and dissolve), or do you need court protection because you can’t pay debts (bankruptcy), or not sure yet?","Business and Corporate > General (contracts, entities)","Business and Corporate > General (contracts, entities) || Bankruptcy > Business",True,False,True,False,True,False,False,True,False,False,False,False,False,,19525,False
final_run_2_20260714T181957Z,x0669,intended,mold_vs_tenant,AtoB,expanded_workbook_grounded,,True,False,True,There are dangerous conditions in my rental home and the owner will not fix them. I do not know what to do next.,The landlord served an eviction notice after I requested ordinary repairs.,General Litigation > Mold Claims,General Litigation > Mold Claims,Real Property > Tenant (Residential),Real Property > Tenant (Residential),Real Property > Tenant (Residential),Real Property > Tenant (Residential),False,False,False,False,True,False,False,2,"Did anyone get hurt because of these dangerous conditions? || Is your rental part of Section 8, HUD, or public housing?",False,,,,False,False,False,False,True,,,True,True,False,False,False,False,,9577,False
final_run_2_20260714T181957Z,x0570,intended,ssd_vs_ssi,BtoA,expanded_workbook_grounded,,True,False,False,"I cannot work and have very little income, but my benefits were denied. Can a lawyer help me?",The denial concerns Social Security Disability Insurance from my prior employment.,Administrative Law > Social Security/SSI,Administrative Law > Social Security/SSI,Administrative Law > SSD (Social Security Disability),Administrative Law > SSD (Social Security Disability),Administrative Law > Social Security/SSI,Administrative Law > Social Security/SSI || Administrative Law > SSD,True,True,True,True,True,True,True,1,Which benefits were denied?,True,Which benefits were denied?,Administrative Law > Social Security/SSI,Administrative Law > Social Security/SSI || Administrative Law > SSD,True,False,True,,False,True,False,True,,False,,False,False,,17182,False
final_run_2_20260714T181957Z,x0386,intended,dui_vs_dmv,BtoA,expanded_workbook_grounded,,False,False,False,I need help with a noncriminal decision affecting my license. I do not know what to do next.,"This involves criminal charges for impaired driving, not only DMV paperwork.",Administrative Law > DMV (Non-Criminal),Administrative Law > DMV (Non-Criminal),Criminal Law > DUII/DWS,Criminal Law > DUII/DWS,Administrative Law > DMV (Non-Criminal),Administrative Law > DMV (Non-Criminal) || Administrative Law > Professional Licensing,True,True,True,True,True,True,True,1,What kind of license is affected?,True,What kind of license is affected?,Administrative Law > Professional Licensing,Administrative Law > Professional Licensing || Administrative Law > DMV (Non-Criminal),False,False,False,False,True,False,False,False,False,False,False,True,False,,19047,False
final_run_2_20260714T181957Z,legacy_059,intended,custody_vs_support,BtoA,legacy_200_snapshot,,False,False,False,Things haven’t been clear between me and my ex about our child since we split.,I want to change the custody agreement because my hours at work have changed.,Family Law > Child Support/Modification,Family Law > Child Support/Modification,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation || Family Law > Parental Responsibility,True,False,True,False,True,True,False,1,What’s the main issue you need help with right now?,True,What’s the main issue you need help with right now?,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation || Family Law > Child Support/Modification,True,True,True,True,True,True,True,True,True,False,False,False,False,,13959,False
final_run_2_20260714T181957Z,x0287,intended,bankruptcy_vs_creditor,BtoA,expanded_workbook_grounded,bankruptcy_collections_role_confusion,True,False,False,A debt has gone unpaid and I want to understand my options.,"The debts are mine, and I cannot afford the payments or collection lawsuits.",Debtor/Creditor > General (Creditor),Debtor/Creditor > General (Creditor),Bankruptcy > Personal,Bankruptcy > Personal,Debtor/Creditor > General (Debtor),Debtor/Creditor > General (Debtor) || Bankruptcy > Personal,True,False,True,False,True,True,False,3,"Are you the person who owes the debt, or the person who is owed money? || Where do things stand right now with the debt? || What kind of debt is it?",True,"Are you the person who owes the debt, or the person who is owed money?",Debtor/Creditor > General (Debtor),Debtor/Creditor > General (Debtor) || Debtor/Creditor > General (Creditor) || Debtor/Creditor > Collection/Harassment,False,False,False,False,True,False,False,True,True,False,False,False,False,,19952,False
final_run_2_20260714T181957Z,x0473,intended,malpractice_vs_wrongful_death,BtoA,expanded_workbook_grounded,,True,False,False,The hospital's actions caused a devastating outcome for our family. What are my options?,My relative is alive but now has permanent injuries from the medical error.,General Litigation > Wrongful Death,General Litigation > Wrongful Death,General Litigation > Malpractice-Medical,General Litigation > Malpractice (Medical),General Litigation > Malpractice (Medical),General Litigation > Malpractice (Medical) || General Litigation > Wrongful Death,True,False,True,True,True,True,True,2,What happened to your loved one? || What do you think the hospital did wrong?,True,What happened to your loved one?,General Litigation > Malpractice (Medical),General Litigation > Malpractice (Medical) || General Litigation > Wrongful Death,True,True,True,True,True,True,False,True,True,False,False,False,False,,15931,False
final_run_2_20260714T181957Z,x0506,intended,paternity_vs_custody,BtoA,expanded_workbook_grounded,,True,False,True,My child's living arrangement has changed and I need legal advice. I do not know what to do next.,Nobody disputes visits yet; I need the court to determine legal parentage.,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,Family Law > Paternity,Family Law > Paternity,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation || Family Law > Informal Living Arrangements,True,True,True,True,True,True,True,3,Do you already have a court order about custody or parenting time (when each parent gets the child)? || Who is your child living with right now? || Is child protective services (like CPS or DHS) involved right now?,False,,,,False,False,False,False,True,,,True,False,False,False,False,False,,8888,False
final_run_2_20260714T181957Z,legacy_130,intended,employee_vs_employer,AtoB,legacy_200_snapshot,,False,False,False,Someone I stopped working with is saying I have to pay them for lost work. I'm confused and worried.,I own a tutoring service and hired the person as a contractor to help with some assignments.,Labor & Employment > Wrongful Discharge,Labor & Employment > Wrongful Discharge,"Business & Corporate > General (Contracts, Business, Organization)","Business and Corporate > General (contracts, entities)","Business and Corporate > General (contracts, entities)","Business and Corporate > General (contracts, entities) || Labor & Employment > General - Employer || Consumer Law > General",False,False,True,,False,True,False,2,"Who is the other person in relation to you? || Did you have a written agreement that talks about cancellation, termination, or paying for lost work?",True,Who is the other person in relation to you?,Business and Corporate > Litigation,"Business and Corporate > Litigation || Business and Corporate > General (contracts, entities)",True,False,True,True,True,False,False,True,True,False,False,True,False,,18771,False
final_run_2_20260714T181957Z,x0178,intended,employment_vs_state_hearing,BtoA,expanded_workbook_grounded,employment_admin_ignores_hearing_signals,True,False,False,I have a hearing about a complaint involving my workplace. Can a lawyer help me?,I want advice about workplace discrimination before filing with an agency.,Administrative Law > General (State),Administrative Law > General (State),Labor & Employment > Discrimination,Labor & Employment > Discrimination,Labor & Employment > General - Employee,Labor & Employment > General - Employee || Labor & Employment > General - Employer,False,False,False,False,True,False,False,3,What is your role in this hearing? || What is the hearing mainly about? || Where is the hearing being held?,True,What is the hearing mainly about?,Labor & Employment > General - Employee,Labor & Employment > General - Employee,True,False,True,,False,True,False,True,,False,,False,False,,17612,False
final_run_2_20260714T181957Z,x0730,intended,veterans_benefits_vs_va_loan,AtoB,expanded_workbook_grounded,,True,False,False,A VA-related decision is affecting my finances and I need help. Can a lawyer help me?,The dispute concerns the terms and servicing of my VA-backed construction loan.,Administrative Law > Military/Veterans,Administrative Law > Military/Veterans,"Real Property > Government Loans (VA,FHA,Etc.)","Real Property > Government Loans (VA, FHA, etc.)",Administrative Law > Military/Veterans,"Administrative Law > Military/Veterans || Real Property > Government Loans (VA, FHA, etc.)",True,True,True,True,True,True,True,1,Which best matches the VA decision that’s affecting your money?,True,Which best matches the VA decision that’s affecting your money?,Administrative Law > Military/Veterans,Administrative Law > Military/Veterans,False,False,False,False,True,False,False,True,True,False,False,False,False,,14504,False
final_run_2_20260714T181957Z,x0281,intended,bankruptcy_vs_creditor,AtoB,expanded_workbook_grounded,bankruptcy_collections_role_confusion,True,False,False,There are several bills involved and I do not know what legal option fits. I do not know what to do next.,I am the person owed money and want to collect from the debtor.,Bankruptcy > Personal,Bankruptcy > Personal,Debtor/Creditor > General (Creditor),Debtor/Creditor > General (Creditor),Debtor/Creditor > Debt Counseling/Workouts,Debtor/Creditor > Debt Counseling/Workouts || Bankruptcy > Personal || Debtor/Creditor > Collection/Harassment,False,False,True,True,True,True,True,3,What kind of bills are these mostly? || Are debt collectors contacting you or have you been sued over these bills? || Are these debts in your name (personal) or tied to a business?,False,,,,False,False,False,False,True,,,True,False,False,False,False,False,,10491,False
final_run_2_20260714T181957Z,x0054,intended,custody_vs_restraining,BtoA,expanded_workbook_grounded,domestic_violence_low_question_coverage,True,False,True,My child's other parent will not leave me alone and I need legal help. I do not know what to do next.,The issue is which parent the child should live with and when visits occur.,Family Law > Restraining Orders,Family Law > Restraining Orders,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,Family Law > Restraining Orders,Family Law > Restraining Orders || Family Law > Domestic Violence,True,True,True,True,True,True,True,3,"Is the other parent threatening you, hurting you, or stalking you? || Do you already have a court order about custody or parenting time? || What do you need most right now?",True,Do you already have a court order about custody or parenting time?,Family Law > Restraining Orders,Family Law > Restraining Orders || Family Law > Domestic Violence,True,False,True,False,True,True,False,True,False,False,False,False,False,,19410,False
final_run_2_20260714T181957Z,x0524,intended,guardianship_vs_elder_abuse,AtoB,expanded_workbook_grounded,,True,False,False,There is a dispute about who should handle an elderly parent's affairs. Can a lawyer help me?,A caregiver pressured my parent to change beneficiaries and took large payments.,Wills & Trusts > Conservatorship/Guardianship,Wills & Trusts > Conservatorship/Guardianship,Wills & Trusts > Elder Abuse,Wills & Trusts > Elder Abuse,Wills & Trusts > Conservatorship/Guardianship,Wills & Trusts > Conservatorship/Guardianship || Wills & Trusts > Power of Attorney,True,True,True,True,True,True,True,1,Which of these fits best?,False,,,,False,False,False,False,True,,,True,False,False,False,False,False,,8119,False
final_run_2_20260714T181957Z,x0202,intended,wrongful_discharge_vs_unemployment,BtoA,expanded_workbook_grounded,employment_admin_ignores_hearing_signals,True,False,False,I need assistance after my termination and a decision about my income. What are my options?,I was fired for reporting misconduct and have not applied for unemployment.,Administrative Law > Unemployment,Administrative Law > Unemployment,Labor & Employment > Wrongful Discharge,Labor & Employment > Wrongful Discharge,Labor & Employment > General - Employee,Labor & Employment > General - Employee || Administrative Law > Unemployment,False,False,True,True,True,True,True,1,Which best fits your situation right now?,True,Which best fits your situation right now?,Labor & Employment > Wrongful Discharge - Employee,Labor & Employment > Wrongful Discharge - Employee || Administrative Law > Unemployment || Labor & Employment > Wage and Hour Claims - Employee,True,False,True,,False,True,False,True,,False,,True,False,,18884,False
final_run_2_20260714T181957Z,x0445,intended,wages_vs_wrongful_discharge,BtoA,expanded_workbook_grounded,,True,False,False,A workplace dispute about money escalated and I need a lawyer. I do not know what to do next.,"My paycheck omitted hours I worked, but I was not terminated.",Labor & Employment > Wrongful Discharge,Labor & Employment > Wrongful Discharge,Labor & Employment > Wage and Hour Claims,Labor & Employment > Wage and Hour Claims,Labor & Employment > Wage and Hour Claims - Employee,Labor & Employment > Wage and Hour Claims - Employee || Labor & Employment > General - Employee,True,False,True,,False,True,False,2,Are you the worker or the boss in this dispute? || What is the money issue mainly about?,True,What is the money issue mainly about?,Labor & Employment > Wage and Hour Claims - Employee,Labor & Employment > Wage and Hour Claims - Employee || Labor & Employment > General - Employee,True,False,True,,False,True,False,True,,False,,False,False,,17416,False
final_run_2_20260714T181957Z,x0297,intended,bankruptcy_vs_creditor,BtoA,expanded_workbook_grounded,bankruptcy_collections_role_confusion,True,False,False,I need advice about money that remains unpaid. I do not know what to do next.,Creditors are suing me and I am considering personal bankruptcy.,Debtor/Creditor > General (Creditor),Debtor/Creditor > General (Creditor),Bankruptcy > Personal,Bankruptcy > Personal,Debtor/Creditor > General (Creditor),Debtor/Creditor > General (Creditor) || Consumer Law > Small Claims Advice,True,True,True,True,True,True,True,3,Who owes you the money? || Do you already have a court judgment or court order saying they must pay you? || About how much is owed?,False,,,,False,False,False,False,True,,,False,False,False,False,False,False,,12627,False
final_run_2_20260714T181957Z,x0193,intended,wrongful_discharge_vs_unemployment,AtoB,expanded_workbook_grounded,employment_admin_ignores_hearing_signals,True,False,False,I was fired and need help because I have no income now. Can a lawyer help me?,I need representation at a state unemployment-benefits hearing.,Labor & Employment > Wrongful Discharge,Labor & Employment > Wrongful Discharge,Administrative Law > Unemployment,Administrative Law > Unemployment,Labor & Employment > Wrongful Discharge - Employee,Labor & Employment > Wrongful Discharge - Employee || Labor & Employment > General - Employee,True,False,True,,False,True,False,1,What best fits your situation?,False,,,,False,False,False,False,True,,,False,False,False,False,False,False,,10858,False
