run,scenario_id,source_row,problem_description,gold_labels,predicted_labels,gold_label_count,predicted_label_count,exact_hits,exact_recall,compatible_predicted_hits,exact_precision,any_exact_sublabel,all_exact_sublabels,strict_exact_set,gold_category_count,predicted_category_count,category_hits,category_recall,any_correct_top_level,all_correct_top_levels,category_supported_gold_labels,category_only_gold_labels,graded_retrieval_score,outcome_tier,provider_error,promptfoo_success,latency_ms
run2,gold-0151,167,"I purchased a vehicle from Paragon Motors, in December 2023. I had some Transmission issues right away. I took it back to the dealer they claim to have made the necessary repairs. I picked it up from them and it began immediately haveing the same issues. of this I did not take the truck back in for a while as I was using it for work. I purchased an extended service warranty with the vehicle purchase. When I was finally able to get the truck back in to them they told me that it would need a new transmission so with the warranty that I purchased it should have covered the cost however when they attempted to get authorization to complete the repairs the Warranty company refused to pay due to the previous modifications that were done on the vehicle. And I was told that the warranty was never valid on this vehicle. I cancelled the service contract and according to the warranty company it was refunded as of the purchase date and the dealer has yet to refund to me or my credit union.",Consumer Law > Automobiles/RVs/Mobile Homes,Consumer Law > Automobiles/RV's/Mobile Homes || Consumer Law > Insurance || Debtor/Creditor > Judgment Collection,1,3,1,1.0,1,0.333333,True,True,False,1,2,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,True,21992
run2,gold-0152,168,"We purchased a new Toyota vehicle (financed) and the dealership sent us the title by mistake. We've been making our monthly payments and are in good standing. We've received a voicemail from the dealership asking that we give the title back to them so they can give it to our bank. Before we agree to help fix their mistake, is there any course of action that we can take to be financially compensated for their error?",Consumer Law > Automobiles/RVs/Mobile Homes,Consumer Law > Automobiles/RV's/Mobile Homes || Consumer Law > Banking || Consumer Law > General,1,3,1,1.0,1,0.333333,True,True,False,1,1,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,False,26350
run2,gold-0153,172,They claim I missed my annual sex offender registration because it didn't show up on the computer when u got a traffic stop. Now I have a court date on August 21st in Oakdale. I have since went and re registered to make sure I am on the computer system . So I need need a lawyer for my court date or see if can be taken care of prior,Criminal Law > Relief From Sex Offender Registration,Criminal Law > Relief From Sex Offender Registration || Criminal Law > Misdemeanor || Criminal Law > Sex Offender Registration,1,3,1,1.0,1,0.333333,True,True,False,1,1,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,False,18036
run2,gold-0154,174,"I am seeking legal assistance for a speeding ticket and a charge of Careless Driving issued to me on June 16th. I am hoping to either have this case dismissed or to request a deferred disposition. This is my first violation, and I have maintained a clean driving record since obtaining my license approximately 20 months ago. The officer noted that I was traveling at 104 mph in a 70 mph zone. I am willing to take a Traffic/Safety course if it would help in reducing or dismissing the ticket. The court handling this matter is located in Castagne, OR. Thank you for your time and assistance.",Criminal Law > Traffic Offenses,Criminal Law > Traffic Offenses || Administrative Law > DMV (Non-Criminal),1,2,1,1.0,1,0.5,True,True,False,1,2,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,False,8992
run2,gold-0155,176,Need help with: Charge(s) Bail Status ORS.164.055-1 - THEFT I NO BAIL ORS.164.057 - AGGRAVATED THEFT I NO BAIL ORS.164.055-1 - THEFT I NO ORS.819.300 - POSSN OF A STOLEN VEHICLE NO BAIL ORS.165.065 - NEGOTIATING A BAD CHECK NO BAIL,Criminal Law > Lessor Felony,Criminal Law > Major Felony || Criminal Law > Misdemeanor || Criminal Law > Other,1,3,0,0,0,0,False,False,False,1,1,1,1.0,True,True,1,1,0.5,top_level_only,,True,5871
run2,gold-0156,177,Facing a second degree murder charge.,Criminal Law > Non-Capital Murder,Criminal Law > Non-Capital Murder || Criminal Law > Major Felony || Criminal Law > Other,1,3,1,1.0,1,0.333333,True,True,False,1,1,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,False,4881
run2,gold-0157,178,I have been given a probation violation and diversion revocation and distribution/manufacturing of a controlled substance II. I didn’t commit this charge and these allegations are faulty as neither the money nor drugs never touched my hands. I have court on August 4th and need a lawyer immediately.,Criminal Law > Major Felony || Criminal Law > Parole/Probation,Criminal Law > Major Felony || Criminal Law > Parole/Probation || Criminal Law > Lesser Felony,2,3,2,1.0,2,0.666667,True,True,False,1,1,1,1.0,True,True,2,0,1.0,all_exact_sublabels,,False,3535
run2,gold-0158,179,"Hooked up with a girl, she told me she was 19 and went to the motel 6. Within minutes of arriving we decided not to have sex, so we decided to leave. I went back to the room after going to my buddies house, and the room key didn’t work so I went to the office so they can reprogram the key. When I went inside the lady started screaming at me that I beat her, which did not happen. There’s cameras there that can prove this I didn’t hit her. She also said I raped her which was also not true, so I don’t know what the hell is going on. I picked her up off the street and she meet me at my office, so I’m thinking she wants money that’s why she made these false allegations. I’m sure there’s cameras there that can show she was clearly not beaten when we left the room. I’ve been set up there’s more to this story if you folks can call me. Then it turns out she was actually a minor, this is killing me and I need representation to prove the truth please",Criminal Law > Major Felony,Criminal Law > Major Felony,1,1,1,1.0,1,1.0,True,True,True,1,1,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,True,13191
run2,gold-0159,180,received a citation for illegal use of a electronic device in Martin County and wish to contest it,Criminal Law > Traffic Offenses,Criminal Law > Traffic Offenses || Criminal Law > Local Ordinances,1,2,1,1.0,1,0.5,True,True,False,1,1,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,False,8857
run2,gold-0160,181,"I'm looking for a lawyer to contest a traffic violation of speeding 11-20mph. Ideally this lawyer would contest on the grounds that there was inadequate signage in the area, and strongly examine the officer involved and the equipment used to write the citation.",Criminal Law > Traffic Offenses,Criminal Law > Traffic Offenses || General Litigation > General Litigation,1,2,1,1.0,1,0.5,True,True,False,1,2,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,False,3817
run2,gold-0161,182,clemency is what i am interested in i heard it maybe an option to my situation need to find out who can help me and if it is a thing to help me,Criminal Law > Clemency,Criminal Law > Clemency,1,1,1,1.0,1,1.0,True,True,True,1,1,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,False,4342
run2,gold-0162,183,My son needs a lawyer He was arrested for attempting murder he is 22 and did not do anything,Criminal Law > Major Felony || Criminal Law > Non-Capital Murder,Criminal Law > Major Felony || Criminal Law > Non-Capital Murder || Criminal Law > Post Conviction/Appeals,2,3,2,1.0,2,0.666667,True,True,False,1,1,1,1.0,True,True,2,0,1.0,all_exact_sublabels,,False,7717
run2,gold-0163,184,"I ran a red light and they ended up calling me to court. If possible, it will be in Spanish, otherwise I can bring the translator.",Criminal Law > Traffic Offenses,Criminal Law > Traffic Offenses || General Litigation > General Litigation || Administrative Law > DMV (Non-Criminal),1,3,1,1.0,1,0.333333,True,True,False,1,3,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,False,14085
run2,gold-0164,185,"I received a citation for 'failure to obey a traffic control device'. These were cones on a street in Barry Bay, OR where the street was closed farther down. No signage indicating that the street was closed farther on and with multiple sets of cones placed at the adjoining streets it appeared that a gravel area where a sheriff vehicle was parked was the reason for the cones. Apparently there was a parade or street fair or something of which I was unaware. This was an error born of confusion and no willful intent to circumvent a traffic control device.",Criminal Law > Traffic Offenses,Criminal Law > Traffic Offenses,1,1,1,1.0,1,1.0,True,True,True,1,1,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,False,10463
run2,gold-0165,186,"So my issue is I got charged with the lowest one of theft, but what happened was so I pretty much had everything in my cart paid for and I had receipts for it and everything but like I take medication for my heart, you know and like I really felt like I was like having a heart attack or something so like I like my mind just went completely blank and everything and I walk out the store with just a few items. Nothing big just a few items that I just totally spaced on paying for And the cops came up to me and like said I was stealing, but I had no idea what was even going on. I even told the officer right when he came up to me like I need to get to my medication and they didn’t allow me or anything and it was pretty bad actually there , but then they charged me with the lowest one of the theft but I haven’t been in trouble in like years and I’m trying to get my record like expunged and I’m like super super sorry for even doing it. I regret it, but it was a huge mistake.",Criminal Law > Misdemeanor || Criminal Law > Expunction,Criminal Law > Expunction || Criminal Law > Misdemeanor || Administrative Law > Schools — Special Needs Education,2,3,2,1.0,2,0.666667,True,True,False,1,2,1,1.0,True,True,2,0,1.0,all_exact_sublabels,,False,9782
run2,gold-0166,187,I received a speeding ticket (traffic violation) from a Hamilton County Sheriff Deputy on 7/29/24. I would like legal advice on how to try and dismiss this ticket if possible. No criminal past. No other issues.,Criminal Law > Traffic Offenses,Criminal Law > Traffic Offenses || General Litigation > General Litigation || Criminal Law > Other,1,3,1,1.0,1,0.333333,True,True,False,1,2,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,False,11065
run2,gold-0167,188,I would like help with filing a case in small claims court.,Consumer Law > Small Claims Advice,Consumer Law > Small Claims Advice || General Litigation > Services for Plaintiffs and Defendants || General Litigation > General Litigation,1,3,1,1.0,1,0.333333,True,True,False,1,2,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,False,8037
run2,gold-0168,189,"I have 2 issues that require legal attention First most important-i have an outstanding warrant based out of umatilla ccounty the original incident happen in 2019, ive been arrested 5-6 times (no new charge)",Criminal Law > Other,Criminal Law > Other || Criminal Law > Misdemeanor || Criminal Law > Major Felony,1,3,1,1.0,1,0.333333,True,True,False,1,1,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,False,14301
run2,gold-0169,190,"I have court 8/12 for a harassment misdemeanor, I’m being told I’m eligible for a domestic violence diversion program or something like that. I’ve tried to get a court appointed attorney and no luck, this is my first time ever in trouble, so I’m clueless. Thank you.",Criminal Law > Misdemeanor,Criminal Law > Misdemeanor,1,1,1,1.0,1,1.0,True,True,True,1,1,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,True,15039
run2,gold-0170,191,"We need to get my fiance off of sex offense registration. He's a 1 and we want to movie into our home together but because of his crime we can't move in together. We have a son together and we are living in a HUD apartment complex, but because of his crime he's not even not allowed on property right now. His crime wasn't justified he didn't even do the crime he was committed for. We are trying to get help to get him off so he can move in so we can be a family. He just wants to help raise his son with me and be a family again. Ease can we be directed into the right direction to be able to do this thank you.",Criminal Law > Relief From Sex Offender Registration,Criminal Law > Relief From Sex Offender Registration,1,1,1,1.0,1,1.0,True,True,True,1,1,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,True,19438
run2,gold-0171,192,I'm getting in charge with two DUIs even though this is my first DUI and reckless endangerment,Criminal Law > DUII/DWS,Criminal Law > DUII/DWS || Criminal Law > Traffic Offenses || Criminal Law > Misdemeanor,1,3,1,1.0,1,0.333333,True,True,False,1,1,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,False,17984
run2,gold-0172,193,"I need a criminal lawyer to discuss my search and seizure of all firearms from my personal residence by the ATF, revocation of my FFL (Federal Firearms License) and help filing forms with the feds to stop an immenent forfeiture proceedings that has been initiated by the ATF for all of my and a gun trust I hold trusteeship to's, firearms. Please, I need to address this as soon as possible.",Criminal Law > Forfeiture,"Criminal Law > Forfeiture || Business and Corporate > General (contracts, entities) || Administrative Law > Professional Licensing",1,3,1,1.0,1,0.333333,True,True,False,1,3,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,True,20364
run2,gold-0173,195,"Measure 11 assault charges, driving under the influence, fleeing the police, and giving false information.",Criminal Law > Major Felony || Criminal Law > DUII/DWS,Criminal Law > Major Felony || Criminal Law > DUII/DWS || Criminal Law > Traffic Offenses,2,3,2,1.0,2,0.666667,True,True,False,1,1,1,1.0,True,True,2,0,1.0,all_exact_sublabels,,True,14050
run2,gold-0174,196,"I have been charged with four misdemeanors after protecting my nephew from a verbal and physical altercation with someone he used to work with. I simply yelled at both young men to nock it off and go the fuck home and the other man turned and came at me and started yelling and threatening me and he got 3 inches from my face and when yelling he was spitting on me so I shoved him away from me, and I told him go fucking home, leave us alone. He did then four days later cops showed up at my front door at 9 p.m and took me into custody, processed and held me until 1 a.m. Now I am being charged with assault, strangulation and two other charges. I at the time had two tore rotator cuffs and neouropathy in my hands. I cannot even hold a coffee cup yet alone try to strangle someone. I did yell and I did shove him, but thats it. I am being charged and seriously need help. I am 63-year-old, and I am low-income.",Criminal Law > Misdemeanor,Criminal Law > Misdemeanor || Criminal Law > Lesser Felony || Criminal Law > Assault,1,3,1,1.0,1,0.333333,True,True,False,1,1,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,False,6762
run2,gold-0175,197,I am looking for a lawyer for my dad in Byfield. He just got his second DUI. We are looking for a (Spanish) bilingual lawyer who could guide us on what our next steps are. He doesn’t have any identifications and his prior DUI was over 10-15 years ago.,Criminal Law > DUII/DWS,Criminal Law > DUII/DWS || Criminal Law > Misdemeanor || Criminal Law > Traffic Offenses,1,3,1,1.0,1,0.333333,True,True,False,1,1,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,False,15543
run2,gold-0176,198,I was unconstitutionally convicted of Sex Abuse I in 2012. I had a successful PCR and am now being re-charged.,Criminal Law > Post Conviction/ Appeals || Criminal Law > Major Felony,Criminal Law > Post Conviction/Appeals || Criminal Law > Major Felony || Criminal Law > Relief From Sex Offender Registration,2,3,2,1.0,2,0.666667,True,True,False,1,1,1,1.0,True,True,2,0,1.0,all_exact_sublabels,,True,17745
run2,gold-0177,199,"I got a speeding ticket just outside of Madison (Cooper County), I really cannot take a hit to my car insurance prices. I would like advice and/or representation for this matter.",Criminal Law > Traffic Offenses,Criminal Law > Traffic Offenses,1,1,1,1.0,1,1.0,True,True,True,1,1,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,False,7343
run2,gold-0178,202,"I received a summons to appear in circuit court for a debt that I owe to Bank of Oregon. I do want to pay it, I just don't have the resources yet. I am working and have been paying off other debts because I have been sick for over 2 years and am not always able to work. I need to know what I have to do now to remedy this situation and still keep my job. Thank you.",Debtor/Creditor > General (Debtor) || Debtor/Creditor > Debt Counseling/Workouts,Debtor/Creditor > General (Debtor),2,1,1,0.5,1,1.0,True,False,False,1,1,1,1.0,True,True,2,1,0.75,some_exact_sublabels,,True,9643
run2,gold-0179,203,I am being brought to court for failure to pay a debt to Oregon Savings Bank. I have been going through several hardships the last few years which have caused me to become delinquent on some of my financial obligations. I do not know if I have any legal precedent to handle this situation. Legal advice would be helpful and appreciated.,Debtor/Creditor > General (Debtor) || Debtor/Creditor > Debt Counseling/Workouts,Debtor/Creditor > General (Debtor) || Debtor/Creditor > Collection/Harassment || Bankruptcy > Personal,2,3,1,0.5,1,0.333333,True,False,False,1,2,1,1.0,True,True,2,1,0.75,some_exact_sublabels,,False,16748
run2,gold-0180,204,I have this reference because a bank filed a lawsuit against me for non-payment. I need to reach an agreement with them so that they do not charge me so much monthly because I do not have a good salary. I hope you can help me. ( I do not speak a lot of english),Debtor/Creditor > General (Debtor) || Debtor/Creditor > Debt Counseling/Workouts,Debtor/Creditor > General (Debtor),2,1,1,0.5,1,1.0,True,False,False,1,1,1,1.0,True,True,2,1,0.75,some_exact_sublabels,,False,18251
run2,gold-0181,205,"I have a neighbor that owes me money. I need a Promissory Note but, I don't know how to legally stucture the interest rate, i.e. simple vs compound, per annum vs monthly, late payments fees, etc.",Debtor/Creditor > General (Creditor),"Business and Corporate > General (contracts, entities) || Debtor/Creditor > Other || General Litigation > General Litigation",1,3,0,0,0,0,False,False,False,1,3,1,1.0,True,True,1,1,0.5,top_level_only,,False,11977
run2,gold-0182,206,Oregon Debt Collection keeps garnishing my wages and bank accounts. After they settled a $2 million class action they paid me a little money. Then garnished my bank account and now are garnishing my wages from employer again. The debt has been off my credit report for over 7 years.,Debtor/Creditor > Collection/Harassment,Debtor/Creditor > Judgment Collection || Debtor/Creditor > Collection/Harassment || Bankruptcy > Creditors,1,3,1,1.0,1,0.333333,True,True,False,1,2,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,False,15767
run2,gold-0183,207,Received a summons to appear in court for credit card payments.,Debtor/Creditor > General (Debtor),Debtor/Creditor > General (Debtor) || Debtor/Creditor > Collection/Harassment || Bankruptcy > Personal,1,3,1,1.0,1,0.333333,True,True,False,1,2,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,False,19384
run2,gold-0184,208,Capital One NA vs Evan Smith docket 99CV00000 filed on 7/22/2024 in Clackamas County,Debtor/Creditor > General (Debtor),Debtor/Creditor > Judgment Collection || Debtor/Creditor > General (Debtor) || Debtor/Creditor > Other,1,3,1,1.0,1,0.333333,True,True,False,1,1,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,False,10869
run2,gold-0185,209,Being sued by a debt collector and would like to explore and discuss my legal rights and options,Debtor/Creditor > General (Debtor),Debtor/Creditor > Collection/Harassment || Debtor/Creditor > General (Debtor) || Business & Corporate > General (Contracts Business Organization),1,3,1,1.0,1,0.333333,True,True,False,1,2,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,False,5816
run2,gold-0186,210,I have a garnishment of $442 coming out of each paycheck. It was originally predicted by Rivermark Community Center business office HR that it would be paid off by end of October. However we were given an update from Deschutes County and the collector (Northstar Savings) that even more is now owed due to the interest and so now is predicted to be paid by some time next year. I have contacted the Veterans Services Office to see if there is any free legal services for veterans to assist with this matter as I was told a personal loan may be necessary but with my extremely low credit score it feels like we will never be able to get out of debt,Debtor/Creditor > General (Debtor) || Debtor/Creditor > Debt Counseling/Workouts,Debtor/Creditor > Judgment Collection,2,1,0,0,0,0,False,False,False,1,1,1,1.0,True,True,2,2,0.5,top_level_only,,False,8395
run2,gold-0187,211,I have a past debt saying I owe 7225.32 and 170 dollar filling fee. I need to know how to file a motion or answer and see how I can set up some kind of reasonable payment plan vs getting possibly garnished...,Debtor/Creditor > General (Debtor) || Debtor/Creditor > Debt Counseling/Workouts,Debtor/Creditor > General (Debtor) || Debtor/Creditor > Judgment Collection || Debtor/Creditor > Collection/Harassment,2,3,1,0.5,1,0.333333,True,False,False,1,1,1,1.0,True,True,2,1,0.75,some_exact_sublabels,,False,11997
run2,gold-0188,212,"There was a car accident in which I was involved and had no car insurance. My car was destroyed nonfunctional anymore while the other person‘s car remaining without any visible damage. After this I didn’t got any contact with the person from the crash or anything. I couldn’t get hold of my mail due to some housing instability issues I have been going through this months, but today September 10th I received my mail from all this time and saw a letter, explaining I own $10,000 due to the car crash, I am hoping to see what are the options to investigate if this bill can go lower, if any payment plans could be done and I need a lawyer for legal advice.",Debtor/Creditor > General (Debtor) || Debtor/Creditor > Debt Counseling/Workouts || General Litigation > Property Damage,General Litigation > Personal Injury || Debtor/Creditor > Collection/Harassment || Consumer Law > Automobiles/RV's/Mobile Homes,3,3,0,0,0,0,False,False,False,2,3,2,1.0,True,True,3,3,0.5,top_level_only,,False,16568
run2,gold-0189,213,"My husband was on Alderstone Life disability short term to long-term. They gave us overpayments and now want us to repay over $4000 to them. We were receiving barely anything to live off of from them and now they want us to pay it all back. They sent us to collections without talking to us. I’ve requested multiple times for them to send us all the information and we never received stuff in the mail but just received another collections letter. We could’ve received food stamps, and Oregon health plan if they paid us the right amount, qualifying for other programs also.",Debtor/Creditor > General (Debtor),Debtor/Creditor > Collection/Harassment || General Litigation > Insurance (Health/Disability) || Insurance (Health/Disability),1,3,0,0,0,0,False,False,False,1,3,1,1.0,True,True,1,1,0.5,top_level_only,,False,21468
run2,gold-0190,214,I was served for a past due credit card bill from Las Vegas Nevada in 2018. In the amount of $1232.91 plus any legal fees that apply. It says I need to file a motion or answer and appear in court within 30 days. Any help would be appreciated.,Debtor/Creditor > General (Debtor),Debtor/Creditor > General (Debtor) || Debtor/Creditor > Judgment Collection || Debtor/Creditor > Collection/Harassment,1,3,1,1.0,1,0.333333,True,True,False,1,1,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,False,17228
run2,gold-0191,215,"I was recently served with a summons. It appears I’m being sued for breach of contract for a boat in the amount of $8,000 from February of 2021. In reality the other party breached the contract. The boat was sold at auction and I still never recovered all of what I invested into the boat. Now years later I get this!! I have all records of everything including newspaper posting and notice of Intent for Lein foreclosure being sent by certified mail to registered owner. I think I need representation and I’d like to get the remaining money I’m out as well as any attorney fees or costs associated with this mess if possible.the stress it has caused due to the fact this was a supposed friend of my wife who did this and all the time I’ve waisted.",Debtor/Creditor > General (Debtor) || General Litigation > General Litigation,General Litigation > General Litigation,2,1,1,0.5,1,1.0,True,False,False,2,1,1,0.5,True,False,1,0,0.5,some_exact_sublabels,,False,18327
run2,gold-0192,216,"I thought I resolved a small claims issue but I just received a ""motion to keep matter as a pending case"" after it was already closed. I'm currently on a payment plan with the law office that bought my debt. Just wondering if this is normal and what I can do to get it dismissed. The best way to reach me is by email.",Debtor/Creditor > General (Debtor) || Consumer Law > Small Claims Advice,Debtor/Creditor > Collection/Harassment || Consumer Law > Small Claims Advice || General Litigation > General Litigation,2,3,1,0.5,1,0.333333,True,False,False,2,3,2,1.0,True,True,2,1,0.75,some_exact_sublabels,,False,18686
run2,gold-0193,218,Over the weekend I was served with summons to appear or file an answer or motion in Portland for a past due credit card from 2021. I would like to speak within someone about this thank you.,Debtor/Creditor > General (Debtor),Debtor/Creditor > Collection/Harassment || Debtor/Creditor > General (Debtor) || General Litigation > General Litigation,1,3,1,1.0,1,0.333333,True,True,False,1,2,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,False,12670
run2,gold-0194,219,I was served a summons to appear in court for two collections one in the amount of $1011.00 and another in the amount of 927.18. I am looking for services to dissolve this matter because the debt is old and now they are coming after me for the credit card debt which I don’t have to pay back. I need advice on what to do because I don’t want to be garnished,Debtor/Creditor > General (Debtor),Debtor/Creditor > Collection/Harassment || Debtor/Creditor > Other || Debtor/Creditor > Judgment Collection,1,3,0,0,0,0,False,False,False,1,1,1,1.0,True,True,1,1,0.5,top_level_only,,True,14908
run2,gold-0195,220,I received unemployment during the pandemic and the employment department now says they paid me in error. I followed all their instructions and spent hours on hold trying to reach someone when I had questions. I had a hearing and their decision is to deny my claim. I'm appealing that decision and expect another denial. Do I have an recourse beyond that?,Administrative Law > Unemployment,Administrative Law > Unemployment || Labor & Employment > General || General Litigation > General Torts/Privacy,1,3,1,1.0,1,0.333333,True,True,False,1,3,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,True,20491
run2,gold-0196,222,"Owe Oregon unemployment for funds they paid to me. Size of bill has gone from 1K to over 4K. They do not answer any letters of inquiry and have given the bill now to State of Oregon and IRS to collect through my tax returns. I tried to fight them in the beginning but woman there was obstinate and called me a liar? Asked for a hearing that I was unable to attend. I was found guilty when I wasn't guilty at all, employer didn't have another job for me but unemployment says they offered me another job? They did not. I really don't want to have to pay additional $3,000 in interest and penalties and lose all of my income tax returns. Next they will try to garnish wages and I was just able to begin working again. Had surgery in June and couldn't return to work for 6 months. Thanks.",Administrative Law > Unemployment,Administrative Law > Unemployment || Debtor/Creditor > Judgment Collection || Administrative Law > General (State),1,3,1,1.0,1,0.333333,True,True,False,1,2,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,False,21324
run2,gold-0197,223,"Debtor-Creditor issue. Curious as to how a filing of a 1099-C by a creditor impacts any subsequent decisions I make as a debtor to make voluntary payments to the same creditor, resolving the debt.",Debtor/Creditor > Debt Counseling/Workouts || Taxation > Personal Income,Debtor/Creditor > Collection/Harassment || Debtor/Creditor > Debt Counseling/Workouts,2,2,1,0.5,1,0.5,True,False,False,2,1,1,0.5,True,False,1,0,0.5,some_exact_sublabels,,False,15626
run2,gold-0198,224,"I have a creditor (Bank of Oregon) trying to file judgement against me for credit card debt of approximately $5,700. I stopped paying due to financial hardships, I still can't pay and they won't work out a repayment plan that I can afford. Since they wouldn't accept any less, and I can't afford the $45/ month they propose, I've not paid because this is outside of my financial means. I have no savings, and no property I can sell to pay the debt, and I'm not giving up my home to pay a credit card. I need legal advise to see what the consequences will be if the gain judgment against me.",Debtor/Creditor > General (Debtor),Debtor/Creditor > General (Debtor) || Debtor/Creditor > Judgment Collection || Debtor/Creditor > Collection/Harassment,1,3,1,1.0,1,0.333333,True,True,False,1,1,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,False,19302
run2,gold-0199,225,"Child custody, Child support and parenting time.",Family Law > Child Custody/Visitation || Family Law > Child Support/Modification,Family Law > Child Custody/Visitation || Family Law > Child Support/Modification || Family Law > Parental Responsibility,2,3,2,1.0,2,0.666667,True,True,False,1,1,1,1.0,True,True,2,0,1.0,all_exact_sublabels,,False,14725
run2,gold-0200,226,"Hello my name is Alex Rodriguez I’m looking to obtain a lawyer for my divorce case my Wife cheated on me so we are separating, I got the divorce paper work a week ago she is trying to drew me and my daughter over",Family Law > General (Divorce/Separation) || Family Law > Child Custody/Visitation,Family Law > General (Divorce/Separation etc.) || Family Law > Child Custody/Visitation || Family Law > Domestic Violence,2,3,2,1.0,2,0.666667,True,True,False,1,1,1,1.0,True,True,2,0,1.0,all_exact_sublabels,,True,11154
run2,gold-0201,227,"My wife and I separated two years ago, and have been amicably working towards filing for a co-petition for divorce before she moves back to Arizona. However, I have been made aware of unsafe behaviors involving her, a new boyfriend of three months, and our children. I spoke to a councilor about the issues late Friday afternoon, and she is filing a report with CPS. My wife is not aware. She says she is intending to leave in a week. I do not want hostile relations with my wife or to keep her from the children, I am only looking to keep the kids safe until she can get some help. I need help with creating a parenting plan that can accommodate this, as well as get advice for what steps I can and need to take this week before she leaves. Any help would be incredibly appreciated.",Family Law > Child Custody/Visitation || Family Law > Juvenile/DHS Issue - SCF (CSD) related,Family Law > Child Custody/Visitation || Family Law > Juvenile/DHS Issues || Family Law > General (Divorce/Separation etc.),2,3,2,1.0,2,0.666667,True,True,False,1,1,1,1.0,True,True,2,0,1.0,all_exact_sublabels,,True,19063
run2,gold-0202,229,I lost custody of my minor children and currently my visitation and parenting time has gone from 50/50 to 0 and my Ex spouse does not let me have any time with the them and makes it very difficult for me to stay in contact with my children. He requested supervised visits but the judge did not grant him this and yet he keeps insisting and then he does not contact me when there is a medical emergency with my children. I feel that the custodial parent is alienating me from my children for the soul purpose of having the control of the children and being the custodial parent.,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation || Family Law > Parental Responsibility || Family Law > Terminate Parent Rights,1,3,1,1.0,1,0.333333,True,True,False,1,1,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,True,19886
run2,gold-0203,230,"I am in a custody battle which has a lot of questionable outcomes and such that I need help with getting answers to as well as putting my side up there to the judge in such a manner that he will actually acknowledge it rather than ignore. I don't have much money but I will pay. Payment plans is something I can do for sure, I'm willing to work with you if you're willing to work with me, please help me get my son back to the people who love him and have been there his entire life. So far the legal system has totally let me down when i was recently told I'm supposed to let it work for me, I'm trying to have faith in that and have realized I can't do it on my own this time. I need help. That's why I am here.",Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation || Family Law > Juvenile/DHS Issues || Family Law > General (Divorce/Separation etc.),1,3,1,1.0,1,0.333333,True,True,False,1,1,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,False,15167
run2,gold-0204,231,My kis was taken months ago and I still don't have a cps case and they refuse to give my kid back. They have my child away to non relatives and refuse to give her back or speak to me,Family Law > Juvenile/DHS Issue - SCF (CSD) related,Family Law > Juvenile/DHS Issues || Family Law > Adoption/DHS || Family Law > Child Custody/Visitation,1,3,1,1.0,1,0.333333,True,True,False,1,1,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,True,14769
run2,gold-0205,232,Custody battle regarding my 4 nieces who I adopted after I also let my ex partner sign the adoption paperwork. My girls are refusing to see her and are being forced. There is a current case number. There are past domestic abuse charges on my ex for her abusing me twice and the abuse continues.,Family Law > Child Custody/Visitation || Family Law > Restraining Orders,Family Law > Child Custody/Visitation || Family Law > Domestic Violence || Family Law > Adoption/DHS,2,3,1,0.5,1,0.333333,True,False,False,1,1,1,1.0,True,True,2,1,0.75,some_exact_sublabels,,True,18877
