run,scenario_id,boundary_id,direction,flip_type,mechanism,safety_sensitive,opening_query,hidden_fact,expected_initial_label,expected_final_label,initial_labels,initial_category_present,initial_exact_present,plausible_initial_present,follow_up_question_count,follow_up_questions,question_matched,matched_question,final_labels,final_category_present,final_exact_present,expected_final_category_present_initially,expected_final_exact_present_initially,expected_final_category_added,expected_final_exact_added,expected_final_exact_lost,provider_error,latency_ms
variability_b2_20260719T071320Z,v2_reputation_harm_type_03,reputation_harm_type,AtoB,routing_disambiguation,M4_competing_framings_of_one_dispute,false,A review posted about my restaurant is destroying us and it was written by our competitor.,"It's part of a whole campaign — fake reviews, poached staff under a broken non-compete, and copied menus; we want one business case against them, not just the review.",General Litigation > Libel/Slander/Defamation,Business and Corporate > Litigation,General Litigation > Libel/Slander/Defamation || Business and Corporate > Litigation || Business and Corporate > Restaurants/OLCC,True,True,True,1,"Is the review you are concerned about online, or was it published elsewhere?",False,,,,,True,True,False,False,False,,29606
variability_b2_20260719T071320Z,v2_reputation_harm_type_04,reputation_harm_type,AtoB,routing_disambiguation,M4_competing_framings_of_one_dispute,false,My teenager is being tormented by classmates on social media and the school shrugs it off.,"The school's own accounts are involved — staff let students run the 'official' class page where the worst posts live, and the district refuses to apply its anti-bullying policy. We want the district held to account.",General Litigation > Online Harrassment/Doxing/Bullying,Administrative Law > Student Rights,General Litigation > Online Harrassment/Doxing/Bullying || Administrative Law > Schools — Special Needs Education || Administrative Law > Student Rights,True,True,True,3,What help do you want first? || Is your teenager receiving special education services at school? || Is your child being bullied because of a disability or special need?,True,What help do you want first?,General Litigation > Online Harrassment/Doxing/Bullying || Administrative Law > Student Rights || Administrative Law > Schools — Special Needs Education,True,True,True,True,False,False,False,,28571
variability_b2_20260719T071320Z,v2_reputation_harm_type_22,reputation_harm_type,BtoA,routing_disambiguation,M4_competing_framings_of_one_dispute,false,"My ex-business partner is telling suppliers I stole from the company, and it's killing my new venture.","There's a live dispute underneath — our dissolution agreement's earn-out and non-disparagement clauses; enforcing that contract is the cleaner, bigger case.",General Litigation > Libel/Slander/Defamation,Business and Corporate > Litigation,"General Litigation > Libel/Slander/Defamation || Business and Corporate > Litigation || Business and Corporate > General (contracts, entities)",True,True,True,3,How is your ex-business partner spreading the claim that you stole from the company? || Who is your ex-business partner telling this to? || Do you have a partnership breakup or settlement agreement with a non-disparagement clause (promise not to bad-mouth each other) or a confidentiality clause (promise not to share private business info)?,True,Do you have a partnership breakup or settlement agreement with a non-disparagement clause (promise not to bad-mouth each other) or a confidentiality clause (promise not to share private business info)?,"General Litigation > Libel/Slander/Defamation || Business and Corporate > Litigation || Business and Corporate > General (contracts, entities)",True,True,True,True,False,False,False,,46616
variability_b2_20260719T071320Z,v2_reputation_harm_type_24,reputation_harm_type,AtoB,routing_disambiguation,M4_competing_framings_of_one_dispute,false,A parent at our school has spent months telling everyone a story about me that's simply not true.,"It's moved off words — she follows me through the parking lot, photographs my car, and showed up outside my house twice; I want a protective order, and we've never had any relationship.",General Litigation > Libel/Slander/Defamation,General Litigation > Stalking Orders,General Litigation > Libel/Slander/Defamation || General Litigation > Online Harrassment/Doxing/Bullying,True,True,True,2,How is the false story being shared? || Did this parent spread the untrue story in writing (like emails or social media posts) or by telling people in person?,False,,,,,True,False,False,False,False,,11629
variability_b2_20260719T071320Z,v2_reputation_harm_type_42,reputation_harm_type,AtoB,routing_disambiguation,M4_competing_framings_of_one_dispute,false,My ex-employee's spouse runs a mommy blog that has been shredding my daycare by name for months.,"The posts recite details straight from our personnel files — my ex-employee is feeding confidential records in violation of her separation agreement, and enforcing that agreement is the lever.",General Litigation > Libel/Slander/Defamation,Labor & Employment > General - Employer,General Litigation > Libel/Slander/Defamation || General Litigation > Online Harrassment/Doxing/Bullying,True,True,True,3,"Which best describes what the blog is doing to your daycare? || Is this mainly about your daycare business, or about you personally? || Is the blogger in the United States?",True,Which best describes what the blog is doing to your daycare?,General Litigation > Libel/Slander/Defamation || Business and Corporate > Litigation || Labor & Employment > General - Employer,True,True,False,False,True,True,False,,59854
variability_b2_20260719T071320Z,v2_reputation_harm_type_62,reputation_harm_type,AtoB,routing_disambiguation,M4_competing_framings_of_one_dispute,false,My landlord posted my photo in the lobby labeled 'DO NOT RENT — PROBLEM TENANT.',"The poster went up the day after I won my repair case against him — it's textbook retaliation under the tenant statutes, with penalties, and I still live here.",General Litigation > Libel/Slander/Defamation,Real Property > Tenant (Residential),Real Property > Tenant (Residential) || General Litigation > Libel/Slander/Defamation || General Litigation > General Torts/Privacy,True,True,True,2,"What is your situation with this landlord right now? || Did your landlord post your photo and label you a 'problem tenant' because of something related to your tenancy, or for another reason?",True,What is your situation with this landlord right now?,,,,True,True,False,False,False,,39299
variability_b2_20260719T071320Z,v2_small_claims_vs_construction_05,small_claims_vs_construction,AtoB,routing_disambiguation,M2_specific_vs_general_fallback,false,Handyman charged us for materials he never bought and did work so badly we had to hire someone else.,"The redo involved structural framing and cost $22,000; the CCB told us to get a construction attorney.",Consumer Law > Small Claims Advice,Real Property > Construction/Contractors,Real Property > Construction/Contractors || Consumer Law > General || General Litigation > General Torts/Privacy,True,False,True,3,"Where was the handyman work done? || About how much money are you fighting about total (what you paid + what it cost to fix the bad work)? || What do you have in writing about the job (like a contract, estimate, texts, or emails)?",True,About how much money are you fighting about total (what you paid + what it cost to fix the bad work)?,,,,True,True,False,False,False,,52836
variability_b2_20260719T071320Z,v2_small_claims_vs_construction_11,small_claims_vs_construction,BtoA,routing_disambiguation,M2_specific_vs_general_fallback,false,I need a construction attorney to go after the contractor who did our siding wrong.,"The repair is only $2,300, so every lawyer says it's really a small claims case I should file myself.",Real Property > Construction/Contractors,Consumer Law > Small Claims Advice,Real Property > Construction/Contractors || Business and Corporate > Construction || General Litigation > General Litigation,True,True,True,0,,False,,,,,False,False,False,False,False,,4820
variability_b2_20260719T071320Z,v2_small_claims_vs_construction_15,small_claims_vs_construction,BtoA,routing_disambiguation,M2_specific_vs_general_fallback,false,I want to sue my contractor. He installed the wrong windows and won't make it right.,"The price difference on the two windows is $2,100 and I'd rather file in small claims than pay attorney fees.",Real Property > Construction/Contractors,Consumer Law > Small Claims Advice,Real Property > Construction/Contractors || General Litigation > General Torts/Privacy,True,True,True,3,What is the problem with the windows your contractor installed? || What do you want the contractor to do to fix this problem? || Did you already pay the contractor?,False,,,,,False,False,False,False,False,,25688
variability_b2_20260719T071320Z,v2_small_claims_vs_construction_18,small_claims_vs_construction,BtoA,routing_disambiguation,M2_specific_vs_general_fallback,false,A moving company damaged our furniture and won't honor their own claims process. I want to escalate.,"The damaged items total about $2,800 and I've decided to take them to small claims myself if someone explains the steps.",Consumer Law > General,Consumer Law > Small Claims Advice,General Litigation > General Torts/Privacy || Consumer Law > Automobiles/RV's/Mobile Homes || Business & Corporate > General (Contracts Business Organization),True,False,False,2,Did the moving company damage other items besides furniture? || What is the estimated value of the damaged furniture?,False,,,,,True,False,False,False,False,,14824
variability_b2_20260719T071320Z,v2_small_claims_vs_construction_21,small_claims_vs_construction,AtoB,routing_disambiguation,M2_specific_vs_general_fallback,false,The company that waterproofed our basement did it so badly we now have standing water every rain.,"Mold remediation plus redoing the system is bid at $37,000, and the CCB complaint window closes soon.",Consumer Law > Small Claims Advice,Real Property > Construction/Contractors,Real Property > Construction/Contractors || General Litigation > Property Damage || General Litigation > General Torts/Privacy,False,False,True,2,"Is this basement in a home you own, a place you rent, or a business building you own? || Did you hire and pay the waterproofing company under an agreement (a written contract or a verbal deal)?",False,,,,,True,True,False,False,False,,26712
variability_b2_20260719T071320Z,v2_small_claims_vs_construction_44,small_claims_vs_construction,AtoB,routing_disambiguation,M2_specific_vs_general_fallback,false,We hired a 'friend of a friend' to finish our basement and he vanished mid-job with our money.,"The DA is prosecuting him — he did this to nine families, and we've been contacted as victims in the fraud case; I need to understand restitution before any civil filing.",Consumer Law > Small Claims Advice,Criminal Law > White Collar Crime,Real Property > Construction/Contractors || Consumer Law > Small Claims Advice || General Litigation > General Torts/Privacy,True,True,True,3,"Was the basement work done at your own home, or at a place you rent? || Did you have anything in writing with the contractor (like a signed contract or texts/emails about the job and price)? || About how much money did you pay before the contractor disappeared?",False,,,,,False,False,False,False,False,,30081
variability_b2_20260719T071320Z,v2_small_claims_vs_construction_45,small_claims_vs_construction,AtoB,routing_disambiguation,M2_specific_vs_general_fallback,false,The deck our contractor built failed its final inspection twice and he's blaming the inspector.,"The failures are structural — undersized beams and no lateral attachment — and correcting them means rebuilding half the $60,000 deck.",Consumer Law > Small Claims Advice,Real Property > Construction/Contractors,Real Property > Construction/Contractors || General Litigation > General Torts/Privacy || Real Property > General (Residential),False,False,False,2,What do you want to happen? || Is the contractor refusing to fix the deck?,False,,,,,True,True,False,False,False,,12999
variability_b2_20260719T071320Z,v2_small_claims_vs_construction_46,small_claims_vs_construction,BtoA,routing_disambiguation,M2_specific_vs_general_fallback,false,Our remodeler is threatening to sue US after we fired him for endless delays.,"His 'suit' is a small claims filing for $2,700 of disputed materials — I want coaching to defend it myself and counterclaim.",Real Property > Construction/Contractors,Consumer Law > Small Claims Advice,Real Property > Construction/Contractors || Business and Corporate > Litigation || Business and Corporate > Construction,True,True,True,2,Did you have a written contract with the remodeler? || What was the main reason you fired the remodeler?,False,,,,,False,False,False,False,False,,18167
variability_b2_20260719T071320Z,v2_small_claims_vs_construction_65,small_claims_vs_construction,AtoB,routing_disambiguation,M2_specific_vs_general_fallback,false,Our foundation repair company wants final payment while the crack they 'fixed' is visibly widening.,"Their own warranty engineer's report admits the piering was underdesigned — $52,000 to redo per two bids, and their bond and the CCB process are in play.",Consumer Law > Small Claims Advice,Real Property > Construction/Contractors,,False,False,False,1,All classifier providers failed to return a response or no labels/questions were found.,False,,,,,False,False,False,False,False,,19576
variability_b2_20260719T071320Z,v2_ssi_vs_ssd_02,ssi_vs_ssd,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,Social Security turned me down even though my doctor says I can't work anymore. Can a lawyer help me appeal?,I drove a school bus for 15 years and only stopped working eight months ago.,Administrative Law > Social Security/SSI,Administrative Law > SSD,Administrative Law > Social Security/SSI || Administrative Law > SSD || General Litigation > Health Law/HIPAA,True,True,True,2,Was the denial for Supplemental Security Income (needs-based benefits) or for Social Security Disability Insurance (based on your past work and payroll taxes)? || Did you already apply for Social Security Disability Insurance (SSDI) or Supplemental Security Income (SSI) benefits?,False,,,,,True,True,False,False,False,,16176
variability_b2_20260719T071320Z,v2_ssi_vs_ssd_03,ssi_vs_ssd,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,My monthly disability check was cut off after a review and I need help getting it back.,The benefit was Social Security Disability Insurance that I earned through thirty years of factory work.,Administrative Law > Social Security/SSI,Administrative Law > SSD,Administrative Law > Social Security/SSI || Administrative Law > SSD || Administrative Law > General (State),True,True,True,1,Who pays the disability check that was stopped?,True,Who pays the disability check that was stopped?,Labor & Employment > Pensions/Benefits/ERISA - Employee,False,False,True,True,False,False,True,,28251
variability_b2_20260719T071320Z,v2_ssi_vs_ssd_08,ssi_vs_ssd,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,Disability denied me for the third time. Everyone says get a lawyer before the next step.,I have more than enough work quarters from my years as a line cook; the claim is on my own earnings record.,Administrative Law > Social Security/SSI,Administrative Law > SSD,Administrative Law > Social Security/SSI || Administrative Law > SSD || Administrative Law > General (State),True,True,True,2,"Which kind of disability benefits are you fighting? || Are you trying to get benefits because of a disability, or because you are retired?",True,Which kind of disability benefits are you fighting?,,,,True,True,False,False,False,,27268
variability_b2_20260719T071320Z,v2_ssi_vs_ssd_11,ssi_vs_ssd,BtoA,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,I need a lawyer for a Social Security disability denial. This has dragged on for over a year.,"I've never been able to work because of my condition, so my application was for SSI, the needs-based benefit.",Administrative Law > SSD,Administrative Law > Social Security/SSI,Administrative Law > Social Security/SSI || Administrative Law > SSD || Administrative Law > SSD (Social Security Disability),True,True,True,0,,False,,,,,True,True,False,False,False,,4464
variability_b2_20260719T071320Z,v2_ssi_vs_ssd_13,ssi_vs_ssd,BtoA,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,My adult son's disability benefits application was denied and the appeal deadline is coming up fast.,"He has an intellectual disability and has never worked, so the application was needs-based SSI.",Administrative Law > SSD,Administrative Law > Social Security/SSI,Administrative Law > Social Security/SSI,True,False,True,0,,False,,,,,True,True,False,False,False,,19401
variability_b2_20260719T071320Z,v2_ssi_vs_ssd_30,ssi_vs_ssd,BtoA,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,"I'm 52, my hands are ruined, and the government says I can 'adjust to other work.' What now?","My cash work as a farm hand was never reported, so I don't qualify on my record — this is the needs-based claim.",Administrative Law > SSD,Administrative Law > Social Security/SSI,,False,False,False,1,All classifier providers failed to return a response or no labels/questions were found.,False,,,,,False,False,False,False,False,,14516
variability_b2_20260719T071320Z,v2_ssi_vs_ssd_44,ssi_vs_ssd,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,Social Security says my disability ended because I tried a part-time job for a few months.,"It's SSDI — the fight is my trial-work-period rights, which they miscounted.",Administrative Law > Social Security/SSI,Administrative Law > SSD,Administrative Law > Social Security/SSI || Administrative Law > SSD || Administrative Law > SSD (Social Security Disability),True,True,True,3,"Which disability benefit were you getting before they stopped it? || Are you trying to get Social Security disability benefits, or Supplemental Security Income (SSI) benefits? || Did you get a letter from Social Security saying your benefits ended?",True,Which disability benefit were you getting before they stopped it?,Administrative Law > SSD || Administrative Law > Social Security/SSI,True,True,True,True,False,False,False,,14679
variability_b2_20260719T071320Z,v2_ssi_vs_ssd_47,ssi_vs_ssd,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,The office keeps sending my elderly aunt forms she can't understand and threatening to stop her checks.,"Her check is disability on her own record from her decades of cannery wages — an SSDI continuing review, not the welfare-style paperwork.",Administrative Law > Social Security/SSI,Administrative Law > SSD,Administrative Law > Social Security/SSI || Administrative Law > Medicare/Medicaid || Wills & Trusts > Elder Abuse,True,True,True,3,Who is sending your aunt these forms and saying they will stop her checks? || What kind of checks (benefit payments) does your aunt get that might be stopped? || What are the forms mostly about?,True,What kind of checks (benefit payments) does your aunt get that might be stopped?,Administrative Law > SSD || Wills & Trusts > Elder Abuse || Administrative Law > Social Security/SSI,True,True,True,False,False,True,False,,44389
variability_b2_20260719T071320Z,v2_ssi_vs_ssd_48,ssi_vs_ssd,BtoA,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,After my stroke I applied for disability and my neighbor with the same thing got approved while I got denied.,"He filed SSDI on his record; my cleaning work was always cash, so mine is SSI — and the denial says my husband's pension makes me 'not needy.'",Administrative Law > SSD,Administrative Law > Social Security/SSI,Administrative Law > Social Security/SSI || Administrative Law > SSD || Administrative Law > General (State),True,True,True,3,Which disability program did you apply for? || Do you want to appeal (ask them to review) the denial of your disability benefits? || Did you get a denial letter that explains why you were denied?,True,Which disability program did you apply for?,,,,True,True,False,False,False,,39946
variability_b2_20260719T071320Z,v2_tax_dispute_route_02,tax_dispute_route,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,"I'm being audited and my accountant suddenly says I need a lawyer, not just him.",Two IRS special agents from the criminal division came to my door with badges — my accountant says that means a fraud investigation.,Taxation > Personal Income,Taxation > Criminal,Taxation > Personal Income || Taxation > Business & Corporate || Taxation > Criminal,True,True,True,3,"Is the audit about your personal taxes, your business taxes, or both? || Who is auditing you? || Has anyone mentioned fraud (lying on purpose) or possible criminal charges (a crime), not just penalties and interest?",True,"Has anyone mentioned fraud (lying on purpose) or possible criminal charges (a crime), not just penalties and interest?",Taxation > Criminal || Criminal Law > White Collar Crime || Taxation > Business & Corporate,True,True,True,True,False,False,False,,42056
variability_b2_20260719T071320Z,v2_tax_dispute_route_41,tax_dispute_route,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,Our church accountant says our property-tax exemption is suddenly 'under review' after forty years.,"The county assessor triggered it — they claim our new fellowship-hall rental income voids the exemption on that parcel, and the assessor appeal is the venue.",Taxation > Personal Income,Real Property > Property Tax,Taxation > Business & Corporate || Administrative Law > General (State) || Real Property > Property Tax,True,False,True,0,,False,,,,,True,True,False,False,False,,25505
variability_b2_20260719T071320Z,v2_tax_dispute_route_42,tax_dispute_route,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,My crypto exchange sent me a tax form with numbers ten times what I ever made.,The exchange admits its 1099 engine double-counted transfers for thousands of users and refuses to issue corrections — forcing corrected forms from the company is the case; the IRS side follows.,Taxation > Personal Income,Consumer Law > General,Taxation > Personal Income || Consumer Law > Banking || Taxation > Business & Corporate,True,True,True,3,"What do you want help with most? || What is the name or number of the tax form you got (for example, 1099-B, 1099-K, 1099-MISC)? || Was this crypto exchange account mostly for your own investing, or for a business?",True,What do you want help with most?,Taxation > Personal Income || Taxation > Litigation || Taxation > Business & Corporate,False,False,True,False,False,False,False,,39384
variability_b2_20260719T071320Z,v2_tenancy_property_type_02,tenancy_property_type,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,I got a notice from my landlord saying I have to be out in 30 days and I don't think that's legal.,"It's the unit where I run my auto-detailing business, under a five-year commercial lease with three years left.",Real Property > Tenant (Residential),Real Property > Tenant (Commercial),Real Property > Tenant (Residential) || Real Property > Landlord Residential,True,True,True,3,"Did you get papers from a court telling you to move out, or did you only get a notice from your landlord? || What reason did your landlord give for telling you to move out? || What kind of place are you renting?",True,What kind of place are you renting?,"Real Property > Landlord Commercial || Real Property > Tenant (Commercial) || Business and Corporate > General (contracts, entities)",True,True,True,False,False,True,False,,38806
variability_b2_20260719T071320Z,v2_tenancy_property_type_04,tenancy_property_type,BtoA,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,The tenant in my property hasn't paid rent in two months and won't respond to me at all.,The tenant is a restaurant — it's my commercial building downtown.,Real Property > Landlord Residential,Real Property > Landlord Commercial,Real Property > Landlord Residential || Debtor/Creditor > General (Creditor) || Real Property > Tenant (Residential),True,True,True,3,Is the place you rented out a home/apartment (residential) or a business space like a store/office (commercial)? || Have you already started the process to remove the tenant from your property? || Do you want to evict the tenant or just get the rent they owe?,True,Is the place you rented out a home/apartment (residential) or a business space like a store/office (commercial)?,Real Property > Landlord Commercial,True,True,True,False,False,True,False,,21537
variability_b2_20260719T071320Z,v2_tenancy_property_type_11,tenancy_property_type,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,I own a small building and my problem tenant is destroying the unit and scaring the neighbors.,"It's a small mobile home park — the tenant owns their home and rents my lot, so the park-specific rules apply.",Real Property > Landlord Residential,Real Property > Mobile Home (Landlord),Real Property > Landlord Residential || Real Property > Tenant (Residential) || General Litigation > Neighbor Disputes/Nuisance,True,True,True,2,"Is the tenant renting a place to live (residential) or a place for a business (commercial)? || Do you mainly need help dealing with your tenant, or dealing with complaints from neighbors?",True,Is the tenant renting a place to live (residential) or a place for a business (commercial)?,,,,True,False,False,False,False,,35624
variability_b2_20260719T071320Z,v2_tenancy_property_type_15,tenancy_property_type,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,"My landlord is trying to make me pay for repairs to the building's roof, which can't be my job.","It's a triple-net lease on my warehouse unit — apparently those pass building costs to tenants, which I didn't understand when I signed.",Real Property > Tenant (Residential),Real Property > Tenant (Commercial),Real Property > Tenant (Residential) || Real Property > Landlord Residential || General Litigation > Health Law/HIPAA,True,True,True,2,"Is this for a place where you live, or for a business lease? || Are you currently renting this property?",True,"Is this for a place where you live, or for a business lease?",Real Property > Landlord Commercial || Real Property > Construction/Contractors || Real Property > Tenant (Commercial),True,True,True,False,False,True,False,,18385
variability_b2_20260719T071320Z,v2_tenancy_property_type_30,tenancy_property_type,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,The place I rent was sold and the new owner says all the old agreements mean nothing now.,"It's a mobile home park sale — we own our homes, and the state gives park residents special purchase and relocation rights when a park sells.",Real Property > Tenant (Residential),Real Property > Mobile Home (Tenant/Owner),Real Property > Tenant (Residential) || Real Property > Landlord Residential,True,True,True,3,"Are you the tenant (you rent the place) or the landlord (you rent it out)? || Did you have a written lease (rental agreement) with the old owner? || Is the new owner trying to change your lease terms, like raising the rent or ending the lease early?",True,Are you the tenant (you rent the place) or the landlord (you rent it out)?,Real Property > Mobile Home (Tenant/Owner) || Real Property > Mobile Home (Landlord) || Real Property > Sale Of Business,True,True,True,False,False,True,False,,21305
variability_b2_20260719T071320Z,v2_tenancy_property_type_45,tenancy_property_type,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,"Rats, then roaches, now the ceiling leak — and management's only response was raising rent at renewal.","Behind the leak the wall is black with mold — my doctor connects it to my new asthma, and an industrial hygienist documented the spore levels.",Real Property > Tenant (Residential),General Litigation > Mold Claims,Real Property > Tenant (Residential) || Real Property > Landlord Residential || Real Property > Property Tax,True,True,True,2,"Are you the renter (tenant) or the owner/manager (landlord) in this situation? || Did you tell the landlord or building management about the rats, roaches, or ceiling leak in writing (like a text, email, or letter)?",False,,,,,False,False,False,False,False,,20417
variability_b2_20260719T071320Z,v2_tenancy_property_type_48,tenancy_property_type,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,The city posted a 'dangerous building' notice on our apartment door and management says ignore it.,"The city scheduled a condemnation hearing — tenants can appear and claim relocation assistance under the ordinance, and that hearing is in ten days.",Real Property > Tenant (Residential),Administrative Law > General (Local/Municipal),Real Property > Tenant (Residential) || Administrative Law > General (Local/Municipal) || Real Property > Landlord Residential,True,True,True,2,What does the city’s “dangerous building” notice say you must do? || What is your role in this place?,False,,,,,True,True,False,False,False,,36728
variability_b2_20260719T071320Z,v2_tenancy_property_type_61,tenancy_property_type,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,Our building sold and the new owners' 'renovation notices' feel like a pressure campaign to empty us out.,"I'm the ground-floor bakery, not an apartment — my commercial lease has five years left and no renovation-relocation clause, which is why they're squeezing.",Real Property > Tenant (Residential),Real Property > Tenant (Commercial),Real Property > Tenant (Residential) || Real Property > Landlord Residential || General Litigation > Other,True,True,True,3,"What are the new owners telling you to do? || Have you gotten any official eviction papers (like a court notice about an eviction case, or paperwork from the sheriff)? || What state is your home in?",False,,,,,True,False,False,False,False,,26272
variability_b2_20260719T071320Z,v2_vehicle_purchase_source_02,vehicle_purchase_source,BtoA,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,The car I just bought turned out to have frame damage that was hidden with body filler and paint.,The seller is a used-car dealership — they even gave me a 'clean' inspection sheet with the sale.,Consumer Law > Problems Between Consumers,Consumer Law > Automobiles/RV's/Mobile Homes,Consumer Law > Automobiles/RV's/Mobile Homes || General Litigation > Products Liability || General Litigation > Property Damage,True,False,True,3,"Who did you buy the car from? || Did you sign anything saying the car was sold ""as-is"" (meaning no promises or warranties about its condition)? || Do you have anything in writing (like an ad, text, or message) where the seller said the car had no accident history or no frame damage?",True,Who did you buy the car from?,Consumer Law > Automobiles/RV's/Mobile Homes || General Litigation > Products Liability || General Litigation > General Torts/Privacy,True,True,True,True,False,False,False,,44176
variability_b2_20260719T071320Z,v2_vehicle_purchase_source_08,vehicle_purchase_source,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,The dealership sold me a car that had been in a flood and I found out when the electronics started failing.,"Worse, the finance manager ran three extra credit applications in my name at lenders I never authorized — two new accounts I never opened showed up on my credit report.",Consumer Law > Automobiles/RV's/Mobile Homes,Consumer Law > Identity Theft,Consumer Law > Automobiles/RV's/Mobile Homes || General Litigation > Products Liability || Consumer Law > General,True,True,True,2,Did the dealership know about the flood damage when they sold you the car? || Did you buy the car new or used?,False,,,,,True,False,False,False,False,,16411
variability_b2_20260719T071320Z,v2_vehicle_purchase_source_22,vehicle_purchase_source,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,"The dealership added $4,000 in 'protection products' I explicitly declined, and it's buried in the contract.",The finance company owns the paper now and refuses to remove the products — and I've found they fund this exact add-on scheme across many dealers; the lender's practice is the target.,Consumer Law > Automobiles/RV's/Mobile Homes,Consumer Law > Banking,Consumer Law > Automobiles/RV's/Mobile Homes || Consumer Law > General || General Litigation > Other,True,True,True,3,"Was this for buying a car or truck, buying an RV, buying a mobile home, or for repairs/services? || Did you use financing (a loan) through the dealership to buy it? || When you signed, were the “protection products” already added into the contract?",True,Did you use financing (a loan) through the dealership to buy it?,Consumer Law > Automobiles/RV's/Mobile Homes || Consumer Law > General || Consumer Law > Banking,True,True,True,False,False,True,False,,39744
variability_b2_20260719T071320Z,v2_vehicle_purchase_source_44,vehicle_purchase_source,BtoA,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,I traded in my car and the dealership never paid off its loan like the contract said they would.,The dealership closed and its floor-plan bank now claims MY trade-in loan follows me — my credit shows 60-day lates on a car I don't own; the lender fight is the case.,Consumer Law > Automobiles/RV's/Mobile Homes,Consumer Law > Banking,Consumer Law > Automobiles/RV's/Mobile Homes || Debtor/Creditor > General (Creditor) || Consumer Law > General,True,True,True,2,Did you drive away with a different car from the dealership as part of this trade-in? || What state are you in?,False,,,,,True,False,False,False,False,,13237
variability_b2_20260719T071320Z,v2_vehicle_purchase_source_46,vehicle_purchase_source,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,A mobile mechanic 'fixed' my brakes in my driveway and I crashed into my own garage the next morning.,"The crash broke my ankle and wrist — the injury claim against him leads, with the garage damage attached.",Consumer Law > General,General Litigation > Personal Injury,General Litigation > Personal Injury || General Litigation > Property Damage || General Litigation > General Torts/Privacy,False,False,True,3,"Did you get hurt in the crash, or was it only damage to your car and garage? || Was the mobile mechanic working for a company, or were they working for themselves? || Do you have any paperwork from the mechanic, like a receipt, text messages, or a written agreement?",True,"Did you get hurt in the crash, or was it only damage to your car and garage?",General Litigation > Personal Injury || General Litigation > Property Damage || General Litigation > General Torts/Privacy,True,True,True,True,False,False,False,,32507
variability_b2_20260719T071320Z,v2_vehicle_purchase_source_65,vehicle_purchase_source,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,The dealership's 'guaranteed trade-in value' voucher turned out to be worth nothing when we returned.,"It's a mailer campaign — the same 'guarantee' went to thousands of households with the weasel words microprinted; the advertising practice, not our single deal, is the case.",Consumer Law > Automobiles/RV's/Mobile Homes,Consumer Law > General,Consumer Law > Automobiles/RV's/Mobile Homes || Consumer Law > General,True,True,True,3,"How did the dealership say the trade-in voucher would work, and what happened when you tried to use it? || Did you sign any paperwork or a contract that mentions the trade-in voucher? || About how much money did you lose because the dealership would not accept the voucher?",True,"How did the dealership say the trade-in voucher would work, and what happened when you tried to use it?",Consumer Law > Automobiles/RV's/Mobile Homes || Consumer Law > General || General Litigation > General Torts/Privacy,True,True,True,True,False,False,False,,40827
variability_b2_20260719T071320Z,v2_wc_state_vs_third_party_08,wc_state_vs_third_party,AtoB,label_change,M1_core_vs_secondary_issue,false,On workers' comp for a burn injury. My employer is being decent but I'm worried about the long term.,The burn came from a solvent drum that was mislabeled by the chemical supplier.,Workers' Comp > State,Workers' Comp > Third Party Litigation,Workers' Comp > State || Workers' Comp > Employers || Labor & Employment > General,True,True,True,3,"What kind of employer do you work for? (This can change which workers’ comp rules apply.) || Do you think someone other than your employer caused the burn (like a broken machine, a product defect, or an outside contractor)? || Which do you mainly need help with right now?",True,"Do you think someone other than your employer caused the burn (like a broken machine, a product defect, or an outside contractor)?",Workers' Comp > Third Party Litigation || General Litigation > Products Liability || Workers' Comp - State,True,True,True,False,False,True,False,,118187
