run,scenario_id,condition,swap_pair,direction,source_stratum,paper_failure_mode,multi_label_grounded,domestic_violence_hidden_fact,domestic_violence_explicit_probe,opening_query,hidden_fact,expected_initial_label,expected_initial_label_canonical,expected_final_label,expected_final_label_canonical,initial_top_label,initial_labels,initial_top_category_is_expected,initial_top_is_expected,initial_category_correct,initial_subcategory_correct,initial_exact_scorable,provider_initial_category_flag,provider_initial_exact_flag,follow_up_question_count,follow_up_questions,question_matched,matched_question,final_top_label,final_labels,final_top_category_is_expected,final_top_is_expected,final_category_correct,final_subcategory_correct,final_exact_scorable,provider_final_category_flag,provider_final_exact_flag,expected_final_category_present_initially,expected_final_exact_present_initially,expected_final_category_added,expected_final_exact_added,classification_changed,top_category_changed,provider_error,latency_ms,promptfoo_success
final_run_1_20260714T170440Z,x0721,intended,veterans_benefits_vs_va_loan,AtoB,expanded_workbook_grounded,,True,False,False,I am a veteran having trouble with a government program and need legal advice. What are my options?,My benefits are intact; the issue is approval of a VA home loan.,Administrative Law > Military/Veterans,Administrative Law > Military/Veterans,"Real Property > Government Loans (VA,FHA,Etc.)","Real Property > Government Loans (VA, FHA, etc.)",Administrative Law > Military/Veterans,Administrative Law > Military/Veterans,True,True,True,True,True,True,True,3,Which program is giving you trouble? || Did you get a denial letter or a notice with a deadline? || What state are you in? (Helps find local help.),True,Which program is giving you trouble?,Administrative Law > Military/Veterans,Administrative Law > Military/Veterans,False,False,False,False,True,False,False,False,False,False,False,False,False,,15727,False
final_run_1_20260714T170440Z,x0742,intended,veterans_benefits_vs_va_loan,BtoA,expanded_workbook_grounded,,True,False,False,My status as a veteran is tied to a legal issue involving my home. I do not know what to do next.,"The issue is a Department of Veterans Affairs benefit termination, not a mortgage.","Real Property > Government Loans (VA,FHA,Etc.)","Real Property > Government Loans (VA, FHA, etc.)",Administrative Law > Military/Veterans,Administrative Law > Military/Veterans,"Real Property > Government Loans (VA, FHA, etc.)","Real Property > Government Loans (VA, FHA, etc.) || Real Property > General (Residential)",True,True,True,True,True,True,False,2,Which best describes the problem with your home? || Are you currently on active duty military?,True,Which best describes the problem with your home?,"Real Property > Government Loans (VA, FHA, etc.)","Real Property > Government Loans (VA, FHA, etc.) || Administrative Law > Military/Veterans || Real Property > Foreclosure",False,False,True,True,True,True,True,False,False,True,True,False,False,,26066,False
final_run_1_20260714T170440Z,x0571,intended,copyright_vs_patent,AtoB,expanded_workbook_grounded,,True,False,False,I created something new and want to protect it before showing it publicly.,The creation is a new mechanical device and I need a registered patent attorney.,Intellectual Property > Trademark/Copyright,Intellectual Property > Trademark/Copyright,Intellectual Property > Patent (Reg Patent Attys Only),Intellectual Property > Patent (Reg Patent Attys Only),Intellectual Property > Patent (Reg Patent Attys Only),Intellectual Property > Patent (Reg Patent Attys Only) || Intellectual Property > Trademark/Copyright || Intellectual Property > Other,True,False,True,True,True,True,True,1,What best describes what you made?,True,What best describes what you made?,Intellectual Property > Patent (Reg Patent Attys Only),Intellectual Property > Patent (Reg Patent Attys Only) || Intellectual Property > Trademark/Copyright || Intellectual Property > Other,True,True,True,True,True,True,True,True,True,False,False,False,False,,17721,False
final_run_1_20260714T170440Z,x0476,intended,malpractice_vs_wrongful_death,BtoA,expanded_workbook_grounded,,True,False,False,We need an attorney to review what happened during medical treatment. I do not know what to do next.,"The negligent procedure caused more treatment and disability, but no one died.",General Litigation > Wrongful Death,General Litigation > Wrongful Death,General Litigation > Malpractice-Medical,General Litigation > Malpractice (Medical),General Litigation > Malpractice (Medical),General Litigation > Malpractice (Medical) || General Litigation > Personal Injury,True,False,True,False,True,True,False,1,What is the main issue you want help with?,True,What is the main issue you want help with?,General Litigation > Malpractice (Medical),General Litigation > Malpractice (Medical),True,True,True,True,True,True,False,True,True,False,False,False,False,,14084,False
final_run_1_20260714T170440Z,x0606,intended,contractor_vs_small_claims,AtoB,expanded_workbook_grounded,,True,False,False,My renovation is unfinished and I need to know how to recover the cost. What are my options?,"The only claim is for a small amount within the small-claims limit, and I want filing guidance.",Real Property > Construction/Contractors,Real Property > Construction/Contractors,Consumer Law > Small Claims Advice,Consumer Law > Small Claims Advice,Real Property > Construction/Contractors,Real Property > Construction/Contractors,True,True,True,True,True,True,True,3,"What kind of project is this? || Do you have a written contract, estimate, or change orders for the renovation? || About how much money is at stake (unfinished work, fixes, and any refunds)?",True,"About how much money is at stake (unfinished work, fixes, and any refunds)?",Real Property > Construction/Contractors,Real Property > Construction/Contractors || Consumer Law > Small Claims Advice,False,False,True,True,True,True,True,False,False,True,True,False,False,,22293,False
final_run_1_20260714T170440Z,x0010,intended,divorce_vs_restraining,AtoB,expanded_workbook_grounded,domestic_violence_low_question_coverage,True,True,True,My spouse and I cannot keep living together and I need legal help. I do not know what to do next.,My partner threatened to hurt me if I leave and has blocked the door before.,Family Law > General (Divorce/Separation),Family Law > General (Divorce/Separation etc.),Family Law > Restraining Orders,Family Law > Restraining Orders,Family Law > General (Divorce/Separation etc.),Family Law > General (Divorce/Separation etc.),True,True,True,True,True,True,False,2,Are there any safety issues like threats or abuse where you might need a court order to make someone stay away? || Do you and your spouse have any children under 18?,True,Are there any safety issues like threats or abuse where you might need a court order to make someone stay away?,Family Law > General (Divorce/Separation etc.),Family Law > General (Divorce/Separation etc.),True,False,True,False,True,True,False,True,False,False,False,False,False,,40909,False
final_run_1_20260714T170440Z,x0325,intended,judgment_vs_bankruptcy,BtoA,expanded_workbook_grounded,bankruptcy_collections_role_confusion,True,False,False,A money judgment is part of a larger financial crisis for me. I do not know what to do next.,The judge ordered payment to me and I need help collecting it.,Bankruptcy > Personal,Bankruptcy > Personal,Debtor/Creditor > Judgement Collection,Debtor/Creditor > Judgment Collection,Bankruptcy > Personal,Bankruptcy > Personal || Debtor/Creditor > General (Debtor),True,True,True,True,True,True,True,2,What do you need most help with right now? || Has your paycheck or bank account been taken (garnished) yet because of this judgment?,False,,,,False,False,False,False,True,,,True,False,False,False,False,False,,8461,False
final_run_1_20260714T170440Z,x0733,intended,veterans_benefits_vs_va_loan,BtoA,expanded_workbook_grounded,,True,False,False,I need help with a VA decision that affects my housing.,I need restoration of veterans compensation that the VA discontinued.,"Real Property > Government Loans (VA,FHA,Etc.)","Real Property > Government Loans (VA, FHA, etc.)",Administrative Law > Military/Veterans,Administrative Law > Military/Veterans,Administrative Law > Military/Veterans,"Administrative Law > Military/Veterans || Real Property > Government Loans (VA, FHA, etc.) || Real Property > Section 8/HUD",False,False,True,True,True,True,False,1,Which of these best matches the VA decision that’s affecting your housing?,True,Which of these best matches the VA decision that’s affecting your housing?,Administrative Law > Military/Veterans,"Administrative Law > Military/Veterans || Real Property > Government Loans (VA, FHA, etc.)",True,True,True,True,True,True,True,True,True,False,False,False,False,,16648,False
final_run_1_20260714T170440Z,x0425,intended,wages_vs_wrongful_discharge,AtoB,expanded_workbook_grounded,,True,False,False,I had a problem with my pay and raised it with my manager. What are my options?,"The unpaid wages matter is resolved, but I need help with the retaliatory firing.",Labor & Employment > Wage and Hour Claims,Labor & Employment > Wage and Hour Claims,Labor & Employment > Wrongful Discharge,Labor & Employment > Wrongful Discharge,Labor & Employment > Wage and Hour Claims - Employee,Labor & Employment > Wage and Hour Claims - Employee || Labor & Employment > General - Employee,True,False,True,,False,True,False,1,What kind of pay problem are you dealing with?,False,,,,False,False,False,,False,,,True,,False,,False,False,,13058,False
final_run_1_20260714T170440Z,x0688,intended,mold_vs_tenant,BtoA,expanded_workbook_grounded,,True,False,False,I need help enforcing my rights concerning repairs in my rental. Can a lawyer help me?,I need damages specifically for toxic mold contamination and related injuries.,Real Property > Tenant (Residential),Real Property > Tenant (Residential),General Litigation > Mold Claims,General Litigation > Mold Claims,Real Property > Tenant (Residential),Real Property > Tenant (Residential),True,True,True,True,True,True,True,1,What kind of place are you renting?,False,,,,False,False,False,False,True,,,False,False,False,False,False,False,,10572,False
final_run_1_20260714T170440Z,x0097,intended,stalking_vs_restraining,AtoB,expanded_workbook_grounded,criminal_vs_restraining_wrong_stalking_default,True,True,True,A person keeps sending messages and appearing at places I go. What are my options?,The person is my child's other parent and has assaulted me before.,General Litigation > Stalking Orders,General Litigation > Stalking Orders,Family Law > Restraining Orders,Family Law > Restraining Orders,General Litigation > Stalking Orders,General Litigation > Stalking Orders || General Litigation > Online Harrassment/Doxing/Bullying,True,True,True,True,True,True,True,1,What’s your relationship to this person? (This helps figure out whether a domestic violence/ family order or a general stalking order fits.),True,What’s your relationship to this person? (This helps figure out whether a domestic violence/ family order or a general stalking order fits.),General Litigation > Stalking Orders,General Litigation > Stalking Orders || Family Law > Restraining Orders || General Litigation > Online Harrassment/Doxing/Bullying,False,False,True,True,True,True,True,False,False,True,True,False,False,,23670,False
final_run_1_20260714T170440Z,x0049,intended,custody_vs_restraining,BtoA,expanded_workbook_grounded,domestic_violence_low_question_coverage,True,False,False,The situation with my child's other parent has escalated and I am scared.,"I want to modify custody and parenting time, not seek a protective order.",Family Law > Restraining Orders,Family Law > Restraining Orders,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,Family Law > Domestic Violence,Family Law > Domestic Violence || Family Law > Restraining Orders,True,False,True,True,True,True,True,1,What kind of help do you need most right now?,True,What kind of help do you need most right now?,Family Law > Domestic Violence,Family Law > Domestic Violence || Family Law > Restraining Orders,True,False,True,False,True,True,False,True,False,False,False,False,False,,16231,False
final_run_1_20260714T170440Z,legacy_128,intended,employee_vs_employer,AtoB,legacy_200_snapshot,,False,False,False,I told a worker their services were no longer needed and now they are threatening to take legal action against me.,I’m actually the owner of a small janitorial service and the worker was a temp hired through a contract.,Labor & Employment > Wrongful Discharge,Labor & Employment > Wrongful Discharge,"Business & Corporate > General (Contracts, Business, Organization)","Business and Corporate > General (contracts, entities)",Labor & Employment > General - Employer,Labor & Employment > General - Employer || Labor & Employment > Wrongful Discharge - Employer,True,False,True,,False,True,False,3,"Was this person an employee or an independent contractor? || What are they saying you did wrong? || Do you have any written agreements or policies that apply here (offer letter, contract, handbook, severance terms)?",True,Was this person an employee or an independent contractor?,Labor & Employment > Wrongful Discharge - Employer,"Labor & Employment > Wrongful Discharge - Employer || Business and Corporate > General (contracts, entities)",False,False,True,True,True,False,False,False,False,True,True,True,False,,17333,False
final_run_1_20260714T170440Z,x0047,intended,custody_vs_restraining,BtoA,expanded_workbook_grounded,domestic_violence_low_question_coverage,True,False,False,There is a serious dispute with my ex involving me and our child.,I need a custody order because the other parent will not return our child on time.,Family Law > Restraining Orders,Family Law > Restraining Orders,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation || Family Law > Restraining Orders,True,False,True,True,True,True,True,3,"What is the main issue right now? || Do you already have a court order about custody, visitation, or child support? || Which state is this happening in?",True,What is the main issue right now?,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,True,True,True,True,True,True,True,True,True,False,False,False,False,,16330,False
final_run_1_20260714T170440Z,x0035,intended,custody_vs_restraining,AtoB,expanded_workbook_grounded,domestic_violence_low_question_coverage,True,True,False,My child's other parent and I are fighting about where our child should stay. What are my options?,There is already violence at exchanges and I need immediate protection.,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,Family Law > Restraining Orders,Family Law > Restraining Orders,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,True,True,True,True,True,True,True,0,,False,,,,False,False,False,False,True,,,True,False,False,False,False,False,,4581,False
final_run_1_20260714T170440Z,x0775,intended,business_bankruptcy_vs_dissolution,AtoB,expanded_workbook_grounded,bankruptcy_collections_role_confusion,True,False,False,The company cannot continue operating and we do not know the right legal process.,"The issue is the buyout and sale of my company interest, not insolvency.",Bankruptcy > Business,Bankruptcy > Business,Business & Corporate > Sale of Business,Business and Corporate > Sale Of Business,"Business and Corporate > General (contracts, entities)","Business and Corporate > General (contracts, entities) || Bankruptcy > Business",False,False,True,True,True,True,True,3,Are you looking to close the company through bankruptcy (court process to deal with debt) or by dissolving it (officially shutting it down with the state) without bankruptcy? || What kind of business is it? || Are there unpaid debts or lawsuits against the company right now?,True,Are you looking to close the company through bankruptcy (court process to deal with debt) or by dissolving it (officially shutting it down with the state) without bankruptcy?,"Business and Corporate > General (contracts, entities)","Business and Corporate > General (contracts, entities) || Bankruptcy > Business",True,False,True,False,True,False,False,True,False,False,False,False,False,,14007,False
final_run_1_20260714T170440Z,x0669,intended,mold_vs_tenant,AtoB,expanded_workbook_grounded,,True,False,True,There are dangerous conditions in my rental home and the owner will not fix them. I do not know what to do next.,The landlord served an eviction notice after I requested ordinary repairs.,General Litigation > Mold Claims,General Litigation > Mold Claims,Real Property > Tenant (Residential),Real Property > Tenant (Residential),Real Property > Tenant (Residential),Real Property > Tenant (Residential),False,False,False,False,True,False,False,2,Has anyone been hurt or had property damaged because of these conditions? || Is your rental part of Section 8 or another housing assistance program?,False,,,,False,False,False,False,True,,,True,True,False,False,False,False,,23176,False
final_run_1_20260714T170440Z,x0570,intended,ssd_vs_ssi,BtoA,expanded_workbook_grounded,,True,False,False,"I cannot work and have very little income, but my benefits were denied. Can a lawyer help me?",The denial concerns Social Security Disability Insurance from my prior employment.,Administrative Law > Social Security/SSI,Administrative Law > Social Security/SSI,Administrative Law > SSD (Social Security Disability),Administrative Law > SSD (Social Security Disability),Administrative Law > Social Security/SSI,Administrative Law > Social Security/SSI || Administrative Law > SSD,True,True,True,True,True,True,True,1,Which benefits were denied?,True,Which benefits were denied?,Administrative Law > Social Security/SSI,Administrative Law > Social Security/SSI || Administrative Law > SSD,True,False,True,,False,True,False,True,,False,,False,False,,18888,False
final_run_1_20260714T170440Z,x0386,intended,dui_vs_dmv,BtoA,expanded_workbook_grounded,,False,False,False,I need help with a noncriminal decision affecting my license. I do not know what to do next.,"This involves criminal charges for impaired driving, not only DMV paperwork.",Administrative Law > DMV (Non-Criminal),Administrative Law > DMV (Non-Criminal),Criminal Law > DUII/DWS,Criminal Law > DUII/DWS,Administrative Law > DMV (Non-Criminal),Administrative Law > DMV (Non-Criminal) || Administrative Law > Professional Licensing,True,True,True,True,True,True,True,1,Which kind of license is this about?,True,Which kind of license is this about?,Administrative Law > DMV (Non-Criminal),Administrative Law > DMV (Non-Criminal) || Administrative Law > Professional Licensing,False,False,False,False,True,False,False,False,False,False,False,False,False,,14494,False
final_run_1_20260714T170440Z,legacy_059,intended,custody_vs_support,BtoA,legacy_200_snapshot,,False,False,True,Things haven’t been clear between me and my ex about our child since we split.,I want to change the custody agreement because my hours at work have changed.,Family Law > Child Support/Modification,Family Law > Child Support/Modification,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation || Family Law > Child Support/Modification,True,False,True,True,True,True,True,3,"What do you most need help with right now? || Do you already have a court order about custody, visitation, or child support? || Are there any safety concerns like abuse or threats?",True,What do you most need help with right now?,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,True,True,True,True,True,True,True,True,True,False,False,False,False,,14153,False
final_run_1_20260714T170440Z,x0287,intended,bankruptcy_vs_creditor,BtoA,expanded_workbook_grounded,bankruptcy_collections_role_confusion,True,False,False,A debt has gone unpaid and I want to understand my options.,"The debts are mine, and I cannot afford the payments or collection lawsuits.",Debtor/Creditor > General (Creditor),Debtor/Creditor > General (Creditor),Bankruptcy > Personal,Bankruptcy > Personal,Debtor/Creditor > General (Debtor),Debtor/Creditor > General (Debtor) || Debtor/Creditor > General (Creditor),True,False,True,True,True,True,True,1,Which best describes your situation?,True,Which best describes your situation?,Debtor/Creditor > General (Debtor),Debtor/Creditor > General (Debtor) || Debtor/Creditor > General (Creditor),False,False,False,False,True,False,False,False,False,False,False,False,False,,13490,False
final_run_1_20260714T170440Z,x0473,intended,malpractice_vs_wrongful_death,BtoA,expanded_workbook_grounded,,True,False,True,The hospital's actions caused a devastating outcome for our family. What are my options?,My relative is alive but now has permanent injuries from the medical error.,General Litigation > Wrongful Death,General Litigation > Wrongful Death,General Litigation > Malpractice-Medical,General Litigation > Malpractice (Medical),General Litigation > Malpractice (Medical),General Litigation > Malpractice (Medical) || General Litigation > Wrongful Death,True,False,True,True,True,True,True,2,Which of these best describes what happened? || What is your relationship to the person who was harmed?,True,Which of these best describes what happened?,General Litigation > Malpractice (Medical),General Litigation > Malpractice (Medical) || General Litigation > Wrongful Death,True,True,True,True,True,True,False,True,True,False,False,False,False,,16267,False
final_run_1_20260714T170440Z,x0506,intended,paternity_vs_custody,BtoA,expanded_workbook_grounded,,True,False,True,My child's living arrangement has changed and I need legal advice. I do not know what to do next.,Nobody disputes visits yet; I need the court to determine legal parentage.,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,Family Law > Paternity,Family Law > Paternity,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation || Family Law > Guardianship || Family Law > Juvenile/DHS Issues,True,True,True,True,True,True,True,3,Is there already a court order about custody or parenting time (who the child lives with and visits)? || Who is your child living with right now? || Is child protective services or a caseworker involved right now?,False,,,,False,False,False,False,True,,,True,False,False,False,False,False,,11149,False
final_run_1_20260714T170440Z,legacy_130,intended,employee_vs_employer,AtoB,legacy_200_snapshot,,False,False,False,Someone I stopped working with is saying I have to pay them for lost work. I'm confused and worried.,I own a tutoring service and hired the person as a contractor to help with some assignments.,Labor & Employment > Wrongful Discharge,Labor & Employment > Wrongful Discharge,"Business & Corporate > General (Contracts, Business, Organization)","Business and Corporate > General (contracts, entities)","Business and Corporate > General (contracts, entities)","Business and Corporate > General (contracts, entities) || Labor & Employment > General - Employer",False,False,True,,False,True,False,2,Who is the other person to you? || Was there a written contract or offer letter that set an end date or had a cancellation/termination clause?,True,Who is the other person to you?,"Business and Corporate > General (contracts, entities)","Business and Corporate > General (contracts, entities) || Labor & Employment > General - Employee",True,True,True,True,True,False,False,True,True,False,False,False,False,,28370,False
final_run_1_20260714T170440Z,x0178,intended,employment_vs_state_hearing,BtoA,expanded_workbook_grounded,employment_admin_ignores_hearing_signals,True,False,False,I have a hearing about a complaint involving my workplace. Can a lawyer help me?,I want advice about workplace discrimination before filing with an agency.,Administrative Law > General (State),Administrative Law > General (State),Labor & Employment > Discrimination,Labor & Employment > Discrimination,Labor & Employment > General - Employee,Labor & Employment > General - Employee,False,False,False,False,True,False,False,1,What is the hearing mainly about?,True,What is the hearing mainly about?,Labor & Employment > General - Employee,Labor & Employment > General - Employee,True,False,True,,False,True,False,True,,False,,False,False,,21619,False
final_run_1_20260714T170440Z,x0730,intended,veterans_benefits_vs_va_loan,AtoB,expanded_workbook_grounded,,True,False,False,A VA-related decision is affecting my finances and I need help. Can a lawyer help me?,The dispute concerns the terms and servicing of my VA-backed construction loan.,Administrative Law > Military/Veterans,Administrative Law > Military/Veterans,"Real Property > Government Loans (VA,FHA,Etc.)","Real Property > Government Loans (VA, FHA, etc.)",Administrative Law > Military/Veterans,Administrative Law > Military/Veterans,True,True,True,True,True,True,True,3,What kind of VA decision is affecting your money? || Did you get a VA decision letter with a date and appeal instructions? || Is money already being taken?,False,,,,False,False,False,False,True,,,False,False,False,False,False,False,,10101,False
final_run_1_20260714T170440Z,x0281,intended,bankruptcy_vs_creditor,AtoB,expanded_workbook_grounded,bankruptcy_collections_role_confusion,True,False,False,There are several bills involved and I do not know what legal option fits. I do not know what to do next.,I am the person owed money and want to collect from the debtor.,Bankruptcy > Personal,Bankruptcy > Personal,Debtor/Creditor > General (Creditor),Debtor/Creditor > General (Creditor),Debtor/Creditor > General (Debtor),Debtor/Creditor > General (Debtor) || Bankruptcy > Personal,False,False,True,True,True,True,True,1,Which of these best describes what’s going on with your bills right now?,False,,,,False,False,False,False,True,,,True,False,False,False,False,False,,9390,False
final_run_1_20260714T170440Z,x0054,intended,custody_vs_restraining,BtoA,expanded_workbook_grounded,domestic_violence_low_question_coverage,True,False,True,My child's other parent will not leave me alone and I need legal help. I do not know what to do next.,The issue is which parent the child should live with and when visits occur.,Family Law > Restraining Orders,Family Law > Restraining Orders,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,Family Law > Restraining Orders,Family Law > Restraining Orders || Family Law > Domestic Violence,True,True,True,True,True,True,True,2,"What help do you need most right now? || Have there been threats, stalking, or physical harm?",True,What help do you need most right now?,Family Law > Restraining Orders,Family Law > Restraining Orders || Family Law > Domestic Violence,True,False,True,False,True,True,False,True,False,False,False,False,False,,19738,False
final_run_1_20260714T170440Z,x0524,intended,guardianship_vs_elder_abuse,AtoB,expanded_workbook_grounded,,True,False,False,There is a dispute about who should handle an elderly parent's affairs. Can a lawyer help me?,A caregiver pressured my parent to change beneficiaries and took large payments.,Wills & Trusts > Conservatorship/Guardianship,Wills & Trusts > Conservatorship/Guardianship,Wills & Trusts > Elder Abuse,Wills & Trusts > Elder Abuse,Wills & Trusts > Conservatorship/Guardianship,Wills & Trusts > Conservatorship/Guardianship || Wills & Trusts > Power of Attorney,True,True,True,True,True,True,True,2,Is there already something in place for your parent? || Is your parent still able to understand and make their own decisions right now?,False,,,,False,False,False,False,True,,,True,False,False,False,False,False,,10678,False
final_run_1_20260714T170440Z,x0202,intended,wrongful_discharge_vs_unemployment,BtoA,expanded_workbook_grounded,employment_admin_ignores_hearing_signals,True,False,False,I need assistance after my termination and a decision about my income. What are my options?,I was fired for reporting misconduct and have not applied for unemployment.,Administrative Law > Unemployment,Administrative Law > Unemployment,Labor & Employment > Wrongful Discharge,Labor & Employment > Wrongful Discharge,Labor & Employment > Wrongful Discharge - Employee,Labor & Employment > Wrongful Discharge - Employee || Labor & Employment > Wage and Hour Claims - Employee || Administrative Law > Unemployment,False,False,True,True,True,True,True,1,Which fits your situation best?,True,Which fits your situation best?,Labor & Employment > General - Employee,Labor & Employment > General - Employee || Administrative Law > Unemployment,True,False,True,,False,True,False,True,,False,,True,False,,17305,False
final_run_1_20260714T170440Z,x0445,intended,wages_vs_wrongful_discharge,BtoA,expanded_workbook_grounded,,True,False,False,A workplace dispute about money escalated and I need a lawyer. I do not know what to do next.,"My paycheck omitted hours I worked, but I was not terminated.",Labor & Employment > Wrongful Discharge,Labor & Employment > Wrongful Discharge,Labor & Employment > Wage and Hour Claims,Labor & Employment > Wage and Hour Claims,Labor & Employment > General - Employee,Labor & Employment > General - Employee || Labor & Employment > Wage and Hour Claims - Employee,True,False,True,,False,True,False,1,Which of these best fits your situation?,True,Which of these best fits your situation?,Labor & Employment > General - Employee,Labor & Employment > General - Employee,True,False,True,,False,True,False,True,,False,,False,False,,17441,False
final_run_1_20260714T170440Z,x0297,intended,bankruptcy_vs_creditor,BtoA,expanded_workbook_grounded,bankruptcy_collections_role_confusion,True,False,False,I need advice about money that remains unpaid. I do not know what to do next.,Creditors are suing me and I am considering personal bankruptcy.,Debtor/Creditor > General (Creditor),Debtor/Creditor > General (Creditor),Bankruptcy > Personal,Bankruptcy > Personal,Debtor/Creditor > General (Creditor),Debtor/Creditor > General (Creditor) || Consumer Law > Small Claims Advice,True,True,True,True,True,True,True,2,"Who owes you the money? || Do you have anything in writing about the money (like a contract, invoice, pay stubs, emails/texts, or a court order)?",False,,,,False,False,False,False,True,,,False,False,False,False,False,False,,8824,False
final_run_1_20260714T170440Z,x0193,intended,wrongful_discharge_vs_unemployment,AtoB,expanded_workbook_grounded,employment_admin_ignores_hearing_signals,True,False,False,I was fired and need help because I have no income now. Can a lawyer help me?,I need representation at a state unemployment-benefits hearing.,Labor & Employment > Wrongful Discharge,Labor & Employment > Wrongful Discharge,Administrative Law > Unemployment,Administrative Law > Unemployment,Labor & Employment > Wrongful Discharge - Employee,Labor & Employment > Wrongful Discharge - Employee || Labor & Employment > General - Employee,True,False,True,,False,True,False,1,Which of these best describes your situation?,True,Which of these best describes your situation?,Labor & Employment > Wrongful Discharge - Employee,Labor & Employment > Wrongful Discharge - Employee || Administrative Law > Unemployment,False,False,True,True,True,True,True,False,False,True,True,False,False,,17710,False
final_run_1_20260714T170440Z,x0674,intended,mold_vs_tenant,AtoB,expanded_workbook_grounded,,True,False,False,Problems in my apartment are making my family sick and I need legal help. Can a lawyer help me?,I need repairs and protection from retaliation as a residential tenant.,General Litigation > Mold Claims,General Litigation > Mold Claims,Real Property > Tenant (Residential),Real Property > Tenant (Residential),Real Property > Tenant (Residential),Real Property > Tenant (Residential) || General Litigation > Premises Liability,False,False,True,False,True,True,False,2,What do you mainly want help with right now? || What problem in the apartment is making people sick?,True,What do you mainly want help with right now?,Real Property > Tenant (Residential),Real Property > Tenant (Residential) || General Litigation > Mold Claims,True,True,True,True,True,True,True,True,True,False,False,False,False,,20418,False
final_run_1_20260714T170440Z,x0432,intended,wages_vs_wrongful_discharge,AtoB,expanded_workbook_grounded,,True,False,False,There is a serious issue involving my hours and my employer's response. I do not know what to do next.,The employer fired me immediately after I complained about the missing wages.,Labor & Employment > Wage and Hour Claims,Labor & Employment > Wage and Hour Claims,Labor & Employment > Wrongful Discharge,Labor & Employment > Wrongful Discharge,Labor & Employment > Wage and Hour Claims - Employee,Labor & Employment > Wage and Hour Claims - Employee || Labor & Employment > General - Employee,True,False,True,,False,True,False,2,Which one fits your situation best? || Are you paid hourly or salary?,True,Which one fits your situation best?,Labor & Employment > Wage and Hour Claims - Employee,Labor & Employment > Wage and Hour Claims - Employee || Labor & Employment > General - Employee,True,False,True,,False,True,False,True,,False,,False,False,,16636,False
final_run_1_20260714T170440Z,x0023,intended,divorce_vs_restraining,BtoA,expanded_workbook_grounded,domestic_violence_low_question_coverage,True,False,False,I am afraid of what my partner may do and need legal advice. What are my options?,"The dispute is about separation and support, and nobody has threatened me.",Family Law > Restraining Orders,Family Law > Restraining Orders,Family Law > General (Divorce/Separation),Family Law > General (Divorce/Separation etc.),Family Law > Domestic Violence,Family Law > Domestic Violence || Family Law > Restraining Orders,True,False,True,True,True,True,True,0,,False,,,,False,False,False,False,True,,,True,False,False,False,False,False,,4121,False
final_run_1_20260714T170440Z,x0125,intended,criminal_case_vs_protection,AtoB,expanded_workbook_grounded,criminal_vs_restraining_wrong_stalking_default,True,True,False,There was a confrontation and now I need help with what happened. What are my options?,My former partner assaulted me and keeps coming to my home.,Criminal Law > Misdemeanor,Criminal Law > Misdemeanor,Family Law > Restraining Orders,Family Law > Restraining Orders,General Litigation > Other,General Litigation > Other || Criminal Law > Other,False,False,True,False,True,True,False,1,Which of these best fits what happened during the confrontation?,True,Which of these best fits what happened during the confrontation?,Criminal Law > Misdemeanor,Criminal Law > Misdemeanor || Family Law > Domestic Violence || General Litigation > Personal Injury,False,False,True,False,True,True,False,False,False,True,False,True,True,,22354,False
final_run_1_20260714T170440Z,x0493,intended,paternity_vs_custody,AtoB,expanded_workbook_grounded,,True,False,True,I need help establishing my legal rights concerning a young child. Can a lawyer help me?,I am on the birth certificate and only need a parenting-time order.,Family Law > Paternity,Family Law > Paternity,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation,Family Law > Child Custody/Visitation || Family Law > Paternity,True,False,True,True,True,True,True,3,What is your relationship to the child? || Do you already have any court papers about this child (like a custody or visitation order)? || Is child protective services or a child welfare agency involved right now?,False,,,,False,False,False,False,True,,,True,True,False,False,False,False,,8742,False
